Case Study,Sampling Strategy,Robustness,Confidence Difference
BerkeleyDBC,SolverBased,0.096,2.2168051990734128e-06
BerkeleyDBC,SolverBased,0.097,1.921851338071434e-06
BerkeleyDBC,SolverBased,0.098,1.6658785756407113e-06
BerkeleyDBC,SolverBased,0.099,1.4437700761593675e-06
BerkeleyDBC,SolverBased,0.1,1.2510760714068425e-06
BerkeleyDBC,SolverBased,0.101,1.083927496980941e-06
BerkeleyDBC,SolverBased,0.102,9.389607318333049e-07
BerkeleyDBC,SolverBased,0.103,8.132520237236207e-07
BerkeleyDBC,SolverBased,0.104,7.042603632489985e-07
BerkeleyDBC,SolverBased,0.105,6.097777250912984e-07
BerkeleyDBC,SolverBased,0.106,5.278857330148767e-07
BerkeleyDBC,SolverBased,0.107,4.5691792582847057e-07
BerkeleyDBC,SolverBased,0.108,3.954269041095415e-07
BerkeleyDBC,SolverBased,0.109,3.4215573263551846e-07
BerkeleyDBC,SolverBased,0.11,2.960130496276747e-07
BerkeleyDBC,SolverBased,0.111,2.560514061888952e-07
BerkeleyDBC,SolverBased,0.112,2.21448419712722e-07
BerkeleyDBC,SolverBased,0.113,1.914903787758604e-07
BerkeleyDBC,SolverBased,0.114,1.6555798176831615e-07
BerkeleyDBC,SolverBased,0.115,1.431139340368759e-07
BerkeleyDBC,SolverBased,0.116,1.2369216373375735e-07
BerkeleyDBC,SolverBased,0.117,1.0688844565009958e-07
BerkeleyDBC,SolverBased,0.118,9.2352250291583e-08
BerkeleyDBC,SolverBased,0.119,7.977966076655463e-08
BerkeleyDBC,SolverBased,0.12,6.89072165993565e-08
BerkeleyDBC,SolverBased,0.121,5.950656545294919e-08
BerkeleyDBC,SolverBased,0.122,5.1379816845553705e-08
BerkeleyDBC,SolverBased,0.123,4.435550660097931e-08
BerkeleyDBC,SolverBased,0.124,3.8285092096579376e-08
BerkeleyDBC,SolverBased,0.125,3.3039908808873975e-08
BerkeleyDBC,SolverBased,0.126,2.85085290929743e-08
BerkeleyDBC,SolverBased,0.127,2.4594468239769185e-08
BerkeleyDBC,SolverBased,0.128,2.1214194956264976e-08
BerkeleyDBC,SolverBased,0.129,1.8295403636514607e-08
BerkeleyDBC,SolverBased,0.13,1.577551655973508e-08
BerkeleyDBC,SolverBased,0.131,1.3600383708123331e-08
BerkeleyDBC,SolverBased,0.132,1.172315611253083e-08
BerkeleyDBC,SolverBased,0.133,1.010330752393429e-08
BerkeleyDBC,SolverBased,0.134,8.705787646334784e-09
BerkeleyDBC,SolverBased,0.135,7.500286725026228e-09
BerkeleyDBC,SolverBased,0.136,6.46059894471307e-09
BerkeleyDBC,SolverBased,0.137,5.5640707596893435e-09
BerkeleyDBC,SolverBased,0.138,4.791122720781971e-09
BerkeleyDBC,SolverBased,0.139,4.124834585006454e-09
BerkeleyDBC,SolverBased,0.14,3.550587379663739e-09
BerkeleyDBC,SolverBased,0.141,3.055752206826412e-09
BerkeleyDBC,SolverBased,0.142,2.6294210142552288e-09
BerkeleyDBC,SolverBased,0.143,2.262174114697757e-09
BerkeleyDBC,SolverBased,0.144,1.945878125297895e-09
BerkeleyDBC,SolverBased,0.145,1.6735118846256114e-09
BerkeleyDBC,SolverBased,0.146,1.4390150182563843e-09
BerkeleyDBC,SolverBased,0.147,1.2371575985881123e-09
BerkeleyDBC,SolverBased,0.148,1.0634271241372062e-09
BerkeleyDBC,SolverBased,0.149,9.139307088901205e-10
BerkeleyDBC,SRSSampling,0.0,0.0
BerkeleyDBC,SRSSampling,0.001,0.8789172357313321
BerkeleyDBC,SRSSampling,0.002,0.772395662144999
BerkeleyDBC,SRSSampling,0.003,0.6786962072000922
BerkeleyDBC,SRSSampling,0.004,0.5962860602017691
BerkeleyDBC,SRSSampling,0.005,0.5238143793828016
BerkeleyDBC,SRSSampling,0.006,0.4600908403389775
BerkeleyDBC,SRSSampling,0.007,0.40406669546233565
BerkeleyDBC,SRSSampling,0.008,0.35481805254119514
BerkeleyDBC,SRSSampling,0.009,0.3115311143692703
BerkeleyDBC,SRSSampling,0.01,0.27348915102221616
BerkeleyDBC,SRSSampling,0.011,0.24006100285733467
BerkeleyDBC,SRSSampling,0.012,0.21069093566001074
BerkeleyDBC,SRSSampling,0.013,0.18488969004388178
BerkeleyDBC,SRSSampling,0.014,0.16222658551689895
BerkeleyDBC,SRSSampling,0.015,0.1423225558237744
BerkeleyDBC,SRSSampling,0.016,0.12484400650754046
BerkeleyDBC,SRSSampling,0.017,0.10949739831248329
BerkeleyDBC,SRSSampling,0.018,0.09602447126673641
BerkeleyDBC,SRSSampling,0.019,0.08419803420302285
BerkeleyDBC,SRSSampling,0.02,0.07381825324903102
BerkeleyDBC,SRSSampling,0.021,0.06470938057639808
BerkeleyDBC,SRSSampling,0.022,0.05671687155594318
BerkeleyDBC,SRSSampling,0.023,0.04970484453002744
BerkeleyDBC,SRSSampling,0.024,0.043553842772287465
BerkeleyDBC,SRSSampling,0.025,0.0381588629416183
BerkeleyDBC,SRSSampling,0.026,0.033427618522987035
BerkeleyDBC,SRSSampling,0.027,0.02927901044606651
BerkeleyDBC,SRSSampling,0.028,0.025641780340096232
BerkeleyDBC,SRSSampling,0.029,0.022453324769665217
BerkeleyDBC,SRSSampling,0.03,0.019658651345404343
BerkeleyDBC,SRSSampling,0.031,0.017209459854932052
BerkeleyDBC,SRSSampling,0.032,0.01506333354738043
BerkeleyDBC,SRSSampling,0.033,0.013183027460027641
BerkeleyDBC,SRSSampling,0.034,0.011535842225037451
BerkeleyDBC,SRSSampling,0.035,0.01009307316198893
BerkeleyDBC,SRSSampling,0.036,0.008829525668946014
BerkeleyDBC,SRSSampling,0.037,0.00772308898999674
BerkeleyDBC,SRSSampling,0.038,0.006754361377029006
BerkeleyDBC,SRSSampling,0.039,0.005906320492661821
BerkeleyDBC,SRSSampling,0.04,0.005164033632646725
BerkeleyDBC,SRSSampling,0.041,0.004514402991139477
BerkeleyDBC,SRSSampling,0.042,0.003945941761127836
BerkeleyDBC,SRSSampling,0.043,0.0034485773639247874
BerkeleyDBC,SRSSampling,0.044,0.0030134785438847844
BerkeleyDBC,SRSSampling,0.045,0.002632903454363844
BerkeleyDBC,SRSSampling,0.046,0.0023000662045675746
BerkeleyDBC,SRSSampling,0.047,0.002009019639770071
BerkeleyDBC,SRSSampling,0.048,0.0017545523942428254
BerkeleyDBC,SRSSampling,0.049,0.0015320984913452795
BerkeleyDBC,SRSSampling,0.05,0.0013376579723584081
BerkeleyDBC,SRSSampling,0.051,0.0011677272180818932
BerkeleyDBC,SRSSampling,0.052,0.0010192377878956993
BerkeleyDBC,SRSSampling,0.053,0.0008895027424811186
BerkeleyDBC,SRSSampling,0.054,0.0007761695409774783
BerkeleyDBC,SRSSampling,0.055,0.0006771787130283036
BerkeleyDBC,SRSSampling,0.056,0.00059072760271206
BerkeleyDBC,SRSSampling,0.057,0.0005152385663244052
BerkeleyDBC,SRSSampling,0.058,0.00044933108074796113
BerkeleyDBC,SRSSampling,0.059,0.00039179728494198596
BerkeleyDBC,SRSSampling,0.06,0.0003415805349624712
BerkeleyDBC,SRSSampling,0.061,0.00029775660384046
BerkeleyDBC,SRSSampling,0.062,0.0002595172024270065
BerkeleyDBC,SRSSampling,0.063,0.0002261555366949164
BerkeleyDBC,SRSSampling,0.064,0.0001970536516140431
BerkeleyDBC,SRSSampling,0.065,0.00017167134216011792
BerkeleyDBC,SRSSampling,0.066,0.00014953643877979594
BerkeleyDBC,SRSSampling,0.067,0.00013023629815278603
BerkeleyDBC,SRSSampling,0.068,0.00011341035076439798
BerkeleyDBC,SRSSampling,0.069,9.874357496408859e-05
BerkeleyDBC,SRSSampling,0.07,8.59607831418252e-05
BerkeleyDBC,SRSSampling,0.071,7.482161967109491e-05
BerkeleyDBC,SRSSampling,0.072,6.511618258175922e-05
BerkeleyDBC,SRSSampling,0.073,5.6661191734419525e-05
BerkeleyDBC,SRSSampling,0.074,4.929663576336285e-05
BerkeleyDBC,SRSSampling,0.075,4.288283839015694e-05
BerkeleyDBC,SRSSampling,0.076,3.7297892027554624e-05
BerkeleyDBC,SRSSampling,0.077,3.243541301278796e-05
BerkeleyDBC,SRSSampling,0.078,2.820257844737828e-05
BerkeleyDBC,SRSSampling,0.079,2.4518409565077448e-05
BerkeleyDBC,SRSSampling,0.08,2.1312270887197116e-05
BerkeleyDBC,SRSSampling,0.081,1.8522558231981456e-05
BerkeleyDBC,SRSSampling,0.082,1.6095551980455092e-05
BerkeleyDBC,SRSSampling,0.083,1.398441493161151e-05
BerkeleyDBC,SRSSampling,0.084,1.2148316642313084e-05
BerkeleyDBC,SRSSampling,0.085,1.055166840224775e-05
BerkeleyDBC,SRSSampling,0.086,9.16345496226878e-06
BerkeleyDBC,SRSSampling,0.087,7.956650867391168e-06
BerkeleyDBC,SRSSampling,0.088,6.907710758286001e-06
BerkeleyDBC,SRSSampling,0.089,5.996124331719699e-06
BerkeleyDBC,SRSSampling,0.09,5.204027818228596e-06
BerkeleyDBC,SRSSampling,0.091,4.515864846621476e-06
BerkeleyDBC,SRSSampling,0.092,3.9180904649605e-06
BerkeleyDBC,SRSSampling,0.093,3.3989128623845843e-06
BerkeleyDBC,SRSSampling,0.094,2.9480680243665347e-06
BerkeleyDBC,SRSSampling,0.095,2.5566231521834126e-06
BerkeleyDBC,SRSSampling,0.096,2.2168051990734128e-06
BerkeleyDBC,SRSSampling,0.097,1.921851338071434e-06
BerkeleyDBC,SRSSampling,0.098,1.6658785756407113e-06
BerkeleyDBC,SRSSampling,0.099,1.4437700761593675e-06
BerkeleyDBC,SRSSampling,0.1,1.2510760714068425e-06
BerkeleyDBC,SRSSampling,0.101,1.083927496980941e-06
BerkeleyDBC,SRSSampling,0.102,9.389607318333049e-07
BerkeleyDBC,SRSSampling,0.103,8.132520237236207e-07
BerkeleyDBC,SRSSampling,0.104,7.042603632489985e-07
BerkeleyDBC,SRSSampling,0.105,6.097777250912984e-07
BerkeleyDBC,SRSSampling,0.106,5.278857330148767e-07
BerkeleyDBC,SRSSampling,0.107,4.5691792582847057e-07
BerkeleyDBC,SRSSampling,0.108,3.954269041095415e-07
BerkeleyDBC,SRSSampling,0.109,3.4215573263551846e-07
BerkeleyDBC,SRSSampling,0.11,2.960130496276747e-07
BerkeleyDBC,SRSSampling,0.111,2.560514061888952e-07
BerkeleyDBC,SRSSampling,0.112,2.21448419712722e-07
BerkeleyDBC,SRSSampling,0.113,1.914903787758604e-07
BerkeleyDBC,SRSSampling,0.114,1.6555798176831615e-07
BerkeleyDBC,SRSSampling,0.115,1.431139340368759e-07
BerkeleyDBC,SRSSampling,0.116,1.2369216373375735e-07
BerkeleyDBC,SRSSampling,0.117,1.0688844565009958e-07
BerkeleyDBC,SRSSampling,0.118,9.2352250291583e-08
BerkeleyDBC,SRSSampling,0.119,7.977966076655463e-08
BerkeleyDBC,SRSSampling,0.12,6.89072165993565e-08
BerkeleyDBC,SRSSampling,0.121,5.950656545294919e-08
BerkeleyDBC,SRSSampling,0.122,5.1379816845553705e-08
BerkeleyDBC,SRSSampling,0.123,4.435550660097931e-08
BerkeleyDBC,SRSSampling,0.124,3.8285092096579376e-08
BerkeleyDBC,SRSSampling,0.125,3.3039908808873975e-08
BerkeleyDBC,SRSSampling,0.126,2.85085290929743e-08
BerkeleyDBC,SRSSampling,0.127,2.4594468239769185e-08
BerkeleyDBC,SRSSampling,0.128,2.1214194956264976e-08
BerkeleyDBC,SRSSampling,0.129,1.8295403636514607e-08
BerkeleyDBC,SRSSampling,0.13,1.577551655973508e-08
BerkeleyDBC,SRSSampling,0.131,1.3600383708123331e-08
BerkeleyDBC,SRSSampling,0.132,1.172315611253083e-08
BerkeleyDBC,SRSSampling,0.133,1.010330752393429e-08
BerkeleyDBC,SRSSampling,0.134,8.705787646334784e-09
BerkeleyDBC,SRSSampling,0.135,7.500286725026228e-09
BerkeleyDBC,SRSSampling,0.136,6.46059894471307e-09
BerkeleyDBC,SRSSampling,0.137,5.5640707596893435e-09
BerkeleyDBC,SRSSampling,0.138,4.791122720781971e-09
BerkeleyDBC,SRSSampling,0.139,4.124834585006454e-09
BerkeleyDBC,SRSSampling,0.14,3.550587379663739e-09
BerkeleyDBC,SRSSampling,0.141,3.055752206826412e-09
BerkeleyDBC,SRSSampling,0.142,2.6294210142552288e-09
BerkeleyDBC,SRSSampling,0.143,2.262174114697757e-09
BerkeleyDBC,SRSSampling,0.144,1.945878125297895e-09
BerkeleyDBC,SRSSampling,0.145,1.6735118846256114e-09
BerkeleyDBC,SRSSampling,0.146,1.4390150182563843e-09
BerkeleyDBC,SRSSampling,0.147,1.2371575985881123e-09
BerkeleyDBC,SRSSampling,0.148,1.0634271241372062e-09
BerkeleyDBC,SRSSampling,0.149,9.139307088901205e-10
Dune,RandomSampling,0.0,0.0
Dune,RandomSampling,0.001,0.8904235427767176
Dune,RandomSampling,0.002,0.7927619355480311
Dune,RandomSampling,0.003,0.7057296503406979
Dune,RandomSampling,0.004,0.6281787733318007
Dune,RandomSampling,0.005,0.5590843898207511
Dune,RandomSampling,0.006,0.4975315089753065
Dune,RandomSampling,0.007,0.442703367435221
Dune,RandomSampling,0.008,0.3938709675370746
Dune,RandomSampling,0.009,0.35038372088898573
Dune,RandomSampling,0.01,0.3116610814491425
Dune,RandomSampling,0.011,0.2771850643045284
Dune,RandomSampling,0.012,0.2464935571471063
Dune,RandomSampling,0.013,0.21917434113101242
Dune,RandomSampling,0.014,0.19485974648004656
Dune,RandomSampling,0.015,0.17322187600244487
Dune,RandomSampling,0.016,0.15396833665164478
Dune,RandomSampling,0.017,0.1368384255302284
Dune,RandomSampling,0.018,0.12159972234376693
Dune,RandomSampling,0.019,0.10804504533859993
Dune,RandomSampling,0.02,0.0959897322626112
Dune,RandomSampling,0.021,0.08526921192461445
Dune,RandomSampling,0.022,0.07573683554434141
Dune,RandomSampling,0.023,0.06726194032461907
Dune,RandomSampling,0.024,0.05972812057905208
Dune,RandomSampling,0.025,0.05303168434733829
Dune,RandomSampling,0.026,0.047080275757606205
Dune,RandomSampling,0.027,0.041791645479000494
Dune,RandomSampling,0.028,0.03709255347341578
Dune,RandomSampling,0.029,0.03291778992543537
Dune,RandomSampling,0.03,0.029209301724493764
Dune,RandomSampling,0.031,0.02591541321126889
Dune,RandomSampling,0.032,0.022990131097678
Dune,RandomSampling,0.033,0.020392524541242074
Dune,RandomSampling,0.034,0.018086172313160787
Dune,RandomSampling,0.035,0.01603866985696445
Dune,RandomSampling,0.036,0.014221189801657763
Dune,RandomSampling,0.037,0.01260809017931075
Dune,RandomSampling,0.038,0.011176565210557321
Dune,RandomSampling,0.039,0.009906334070050593
Dune,RandomSampling,0.04,0.008779363534402784
Dune,RandomSampling,0.041,0.007779620853605618
Dune,RandomSampling,0.042,0.006892853578867486
Dune,RandomSampling,0.043,0.006106393430096002
Dune,RandomSampling,0.044,0.00540898159930292
Dune,RandomSampling,0.045,0.004790613165929658
Dune,RandomSampling,0.046,0.004242398550010185
Dune,RandomSampling,0.047,0.0037564401523492164
Dune,RandomSampling,0.048,0.00332572253031882
Dune,RandomSampling,0.049,0.002944014635993697
Dune,RandomSampling,0.05,0.002605782802401091
Dune,RandomSampling,0.051,0.0023061133056929695
Dune,RandomSampling,0.052,0.0020406434578510435
Dune,RandomSampling,0.053,0.001805500297734075
Dune,RandomSampling,0.054,0.0015972460493216545
Dune,RandomSampling,0.055,0.001412829606185273
Dune,RandomSampling,0.056,0.0012495433816930301
Dune,RandomSampling,0.057,0.001104984936262654
Dune,RandomSampling,0.058,0.0009770228570374906
Dune,RandomSampling,0.059,0.0008637664225127351
Dune,RandomSampling,0.06,0.0007635386356101836
Dune,RandomSampling,0.061,0.0006748522541644153
Dune,RandomSampling,0.062,0.0005963884883194437
Dune,RandomSampling,0.063,0.0005269780704854066
Dune,RandomSampling,0.064,0.0004655844357269734
Dune,RandomSampling,0.065,0.0004112887791848374
Dune,RandomSampling,0.066,0.00036327678273118114
Dune,RandomSampling,0.067,0.00032082682588374656
Dune,RandomSampling,0.068,0.0002832995163304375
Dune,RandomSampling,0.069,0.0002501283935369969
Dune,RandomSampling,0.07,0.0002208116750469502
Dune,RandomSampling,0.071,0.00019490492945917204
Dune,RandomSampling,0.072,0.0001720145728739686
Dune,RandomSampling,0.073,0.00015179209699889284
Dune,RandomSampling,0.074,0.00013392894725994253
Dune,RandomSampling,0.075,0.0001181519783017837
Dune,RandomSampling,0.076,0.00010421942230920411
Dune,RandomSampling,0.077,9.191731274216242e-05
Dune,RandomSampling,0.078,8.105631245380884e-05
Dune,RandomSampling,0.079,7.146890082987412e-05
Dune,RandomSampling,0.08,6.300687963811669e-05
Dune,RandomSampling,0.081,5.553916176426199e-05
Dune,RandomSampling,0.082,4.894981100622697e-05
Dune,RandomSampling,0.083,4.313630464891638e-05
Dune,RandomSampling,0.084,3.800799370401453e-05
Dune,RandomSampling,0.085,3.3484738504396816e-05
Dune,RandomSampling,0.086,2.949569984389555e-05
Dune,RandomSampling,0.087,2.597826807015924e-05
Dune,RandomSampling,0.088,2.2877114513986108e-05
Dune,RandomSampling,0.089,2.0143351391554987e-05
Dune,RandomSampling,0.09,1.773378787328639e-05
Dune,RandomSampling,0.091,1.5610271399291165e-05
Dune,RandomSampling,0.092,1.37391045520463e-05
Dune,RandomSampling,0.093,1.2090528885733143e-05
Dune,RandomSampling,0.094,1.0638268088447589e-05
Dune,RandomSampling,0.095,9.359123708585493e-06
Dune,RandomSampling,0.096,8.232617447867518e-06
Dune,RandomSampling,0.097,7.240674698150151e-06
Dune,RandomSampling,0.098,6.367344605795466e-06
Dune,RandomSampling,0.099,5.598552479946228e-06
Dune,RandomSampling,0.1,4.921880838337778e-06
Dune,RandomSampling,0.101,4.3263758039424616e-06
Dune,RandomSampling,0.102,3.802375941441838e-06
Dune,RandomSampling,0.103,3.3413609527022103e-06
Dune,RandomSampling,0.104,2.935817945415309e-06
Dune,RandomSampling,0.105,2.5791232508565187e-06
Dune,RandomSampling,0.106,2.265437996418207e-06
Dune,RandomSampling,0.107,1.9896158456322866e-06
Dune,RandomSampling,0.108,1.747121497919224e-06
Dune,RandomSampling,0.109,1.5339587048357473e-06
Dune,RandomSampling,0.11,1.346606699592634e-06
Dune,RandomSampling,0.111,1.1819640638455198e-06
Dune,RandomSampling,0.112,1.0372991697815692e-06
Dune,RandomSampling,0.113,9.102064326693693e-07
Dune,RandomSampling,0.114,7.985676977462219e-07
Dune,RandomSampling,0.115,7.005181643648939e-07
Dune,RandomSampling,0.116,6.144163181565077e-07
Dune,RandomSampling,0.117,5.388174038056803e-07
Dune,RandomSampling,0.118,4.7245002388063284e-07
Dune,RandomSampling,0.119,4.141954995651176e-07
Dune,RandomSampling,0.12,3.630696691070412e-07
Dune,RandomSampling,0.121,3.1820683843442055e-07
Dune,RandomSampling,0.122,2.7884563158497855e-07
Dune,RandomSampling,0.123,2.4431651812761856e-07
Dune,RandomSampling,0.124,2.140308200671015e-07
Dune,RandomSampling,0.125,1.874710235938437e-07
Dune,RandomSampling,0.126,1.6418224335623677e-07
Dune,RandomSampling,0.127,1.4376470247601247e-07
Dune,RandomSampling,0.128,1.25867107514388e-07
Dune,RandomSampling,0.129,1.1018081513824995e-07
Dune,RandomSampling,0.13,9.64346933418625e-08
Dune,RandomSampling,0.131,8.439059873133203e-08
Dune,RandomSampling,0.132,7.3839393488484e-08
Dune,RandomSampling,0.133,6.459743995268497e-08
Dune,RandomSampling,0.134,5.6503516088213246e-08
Dune,RandomSampling,0.135,4.941609987874074e-08
Dune,RandomSampling,0.136,4.3210981126584613e-08
Dune,RandomSampling,0.137,3.7779160466655526e-08
Dune,RandomSampling,0.138,3.302500073409931e-08
Dune,RandomSampling,0.139,2.8864601708811222e-08
Dune,RandomSampling,0.14,2.522437092533636e-08
Dune,RandomSampling,0.141,2.2039767233472674e-08
Dune,RandomSampling,0.142,1.9254196126361478e-08
Dune,RandomSampling,0.143,1.6818038517385503e-08
Dune,RandomSampling,0.144,1.4687798421952891e-08
Dune,RandomSampling,0.145,1.2825352446732552e-08
Dune,RandomSampling,0.146,1.1197291871489767e-08
Dune,RandomSampling,0.147,9.774343889823456e-09
Dune,RandomSampling,0.148,8.530863460087801e-09
Dune,RandomSampling,0.149,7.444387439825562e-09
Dune,DiversifiedDistanceBased,0.0,0.0
Dune,DiversifiedDistanceBased,0.001,0.8904235427767176
Dune,DiversifiedDistanceBased,0.002,0.7927619355480311
Dune,DiversifiedDistanceBased,0.003,0.7057296503406979
Dune,DiversifiedDistanceBased,0.004,0.6281787733318007
Dune,DiversifiedDistanceBased,0.005,0.5590843898207511
Dune,DiversifiedDistanceBased,0.006,0.4975315089753065
Dune,DiversifiedDistanceBased,0.007,0.442703367435221
Dune,DiversifiedDistanceBased,0.008,0.3938709675370746
Dune,DiversifiedDistanceBased,0.009,0.35038372088898573
Dune,DiversifiedDistanceBased,0.01,0.3116610814491425
Dune,DiversifiedDistanceBased,0.011,0.2771850643045284
Dune,DiversifiedDistanceBased,0.012,0.2464935571471063
Dune,DiversifiedDistanceBased,0.013,0.21917434113101242
Dune,DiversifiedDistanceBased,0.014,0.19485974648004656
Dune,DiversifiedDistanceBased,0.015,0.17322187600244487
Dune,DiversifiedDistanceBased,0.016,0.15396833665164478
Dune,DiversifiedDistanceBased,0.017,0.1368384255302284
Dune,DiversifiedDistanceBased,0.018,0.12159972234376693
Dune,DiversifiedDistanceBased,0.019,0.10804504533859993
Dune,DiversifiedDistanceBased,0.02,0.0959897322626112
Dune,DiversifiedDistanceBased,0.021,0.08526921192461445
Dune,DiversifiedDistanceBased,0.022,0.07573683554434141
Dune,DiversifiedDistanceBased,0.023,0.06726194032461907
Dune,DiversifiedDistanceBased,0.024,0.05972812057905208
Dune,DiversifiedDistanceBased,0.025,0.05303168434733829
Dune,DiversifiedDistanceBased,0.026,0.047080275757606205
Dune,DiversifiedDistanceBased,0.027,0.041791645479000494
Dune,DiversifiedDistanceBased,0.028,0.03709255347341578
Dune,DiversifiedDistanceBased,0.029,0.03291778992543537
Dune,DiversifiedDistanceBased,0.03,0.029209301724493764
Dune,DiversifiedDistanceBased,0.031,0.02591541321126889
Dune,DiversifiedDistanceBased,0.032,0.022990131097678
Dune,DiversifiedDistanceBased,0.033,0.020392524541242074
Dune,DiversifiedDistanceBased,0.034,0.018086172313160787
Dune,DiversifiedDistanceBased,0.035,0.01603866985696445
Dune,DiversifiedDistanceBased,0.036,0.014221189801657763
Dune,DiversifiedDistanceBased,0.037,0.01260809017931075
Dune,DiversifiedDistanceBased,0.038,0.011176565210557321
Dune,DiversifiedDistanceBased,0.039,0.009906334070050593
Dune,DiversifiedDistanceBased,0.04,0.008779363534402784
Dune,DiversifiedDistanceBased,0.041,0.007779620853605618
Dune,DiversifiedDistanceBased,0.042,0.006892853578867486
Dune,DiversifiedDistanceBased,0.043,0.006106393430096002
Dune,DiversifiedDistanceBased,0.044,0.00540898159930292
Dune,DiversifiedDistanceBased,0.045,0.004790613165929658
Dune,DiversifiedDistanceBased,0.046,0.004242398550010185
Dune,DiversifiedDistanceBased,0.047,0.0037564401523492164
Dune,DiversifiedDistanceBased,0.048,0.00332572253031882
Dune,DiversifiedDistanceBased,0.049,0.002944014635993697
Dune,DiversifiedDistanceBased,0.05,0.002605782802401091
Dune,DiversifiedDistanceBased,0.051,0.0023061133056929695
Dune,DiversifiedDistanceBased,0.052,0.0020406434578510435
Dune,DiversifiedDistanceBased,0.053,0.001805500297734075
Dune,DiversifiedDistanceBased,0.054,0.0015972460493216545
Dune,DiversifiedDistanceBased,0.055,0.001412829606185273
Dune,DiversifiedDistanceBased,0.056,0.0012495433816930301
Dune,DiversifiedDistanceBased,0.057,0.001104984936262654
Dune,DiversifiedDistanceBased,0.058,0.0009770228570374906
Dune,DiversifiedDistanceBased,0.059,0.0008637664225127351
Dune,DiversifiedDistanceBased,0.06,0.0007635386356101836
Dune,DiversifiedDistanceBased,0.061,0.0006748522541644153
Dune,DiversifiedDistanceBased,0.062,0.0005963884883194437
Dune,DiversifiedDistanceBased,0.063,0.0005269780704854066
Dune,DiversifiedDistanceBased,0.064,0.0004655844357269734
Dune,DiversifiedDistanceBased,0.065,0.0004112887791848374
Dune,DiversifiedDistanceBased,0.066,0.00036327678273118114
Dune,DiversifiedDistanceBased,0.067,0.00032082682588374656
Dune,DiversifiedDistanceBased,0.068,0.0002832995163304375
Dune,DiversifiedDistanceBased,0.069,0.0002501283935369969
Dune,DiversifiedDistanceBased,0.07,0.0002208116750469502
Dune,DiversifiedDistanceBased,0.071,0.00019490492945917204
Dune,DiversifiedDistanceBased,0.072,0.0001720145728739686
Dune,DiversifiedDistanceBased,0.073,0.00015179209699889284
Dune,DiversifiedDistanceBased,0.074,0.00013392894725994253
Dune,DiversifiedDistanceBased,0.075,0.0001181519783017837
Dune,DiversifiedDistanceBased,0.076,0.00010421942230920411
Dune,DiversifiedDistanceBased,0.077,9.191731274216242e-05
Dune,DiversifiedDistanceBased,0.078,8.105631245380884e-05
Dune,DiversifiedDistanceBased,0.079,7.146890082987412e-05
Dune,DiversifiedDistanceBased,0.08,6.300687963811669e-05
Dune,DiversifiedDistanceBased,0.081,5.553916176426199e-05
Dune,DiversifiedDistanceBased,0.082,4.894981100622697e-05
Dune,DiversifiedDistanceBased,0.083,4.313630464891638e-05
Dune,DiversifiedDistanceBased,0.084,3.800799370401453e-05
Dune,DiversifiedDistanceBased,0.085,3.3484738504396816e-05
Dune,DiversifiedDistanceBased,0.086,2.949569984389555e-05
Dune,DiversifiedDistanceBased,0.087,2.597826807015924e-05
Dune,DiversifiedDistanceBased,0.088,2.2877114513986108e-05
Dune,DiversifiedDistanceBased,0.089,2.0143351391554987e-05
Dune,DiversifiedDistanceBased,0.09,1.773378787328639e-05
Dune,DiversifiedDistanceBased,0.091,1.5610271399291165e-05
Dune,DiversifiedDistanceBased,0.092,1.37391045520463e-05
Dune,DiversifiedDistanceBased,0.093,1.2090528885733143e-05
Dune,DiversifiedDistanceBased,0.094,1.0638268088447589e-05
Dune,DiversifiedDistanceBased,0.095,9.359123708585493e-06
Dune,DiversifiedDistanceBased,0.096,8.232617447867518e-06
Dune,DiversifiedDistanceBased,0.097,7.240674698150151e-06
Dune,DiversifiedDistanceBased,0.098,6.367344605795466e-06
Dune,DiversifiedDistanceBased,0.099,5.598552479946228e-06
Dune,DiversifiedDistanceBased,0.1,4.921880838337778e-06
Dune,DiversifiedDistanceBased,0.101,4.3263758039424616e-06
Dune,DiversifiedDistanceBased,0.102,3.802375941441838e-06
Dune,DiversifiedDistanceBased,0.103,3.3413609527022103e-06
Dune,DiversifiedDistanceBased,0.104,2.935817945415309e-06
Dune,DiversifiedDistanceBased,0.105,2.5791232508565187e-06
Dune,DiversifiedDistanceBased,0.106,2.265437996418207e-06
Dune,DiversifiedDistanceBased,0.107,1.9896158456322866e-06
Dune,DiversifiedDistanceBased,0.108,1.747121497919224e-06
Dune,DiversifiedDistanceBased,0.109,1.5339587048357473e-06
Dune,DiversifiedDistanceBased,0.11,1.346606699592634e-06
Dune,DiversifiedDistanceBased,0.111,1.1819640638455198e-06
Dune,DiversifiedDistanceBased,0.112,1.0372991697815692e-06
Dune,DiversifiedDistanceBased,0.113,9.102064326693693e-07
Dune,DiversifiedDistanceBased,0.114,7.985676977462219e-07
Dune,DiversifiedDistanceBased,0.115,7.005181643648939e-07
Dune,DiversifiedDistanceBased,0.116,6.144163181565077e-07
Dune,DiversifiedDistanceBased,0.117,5.388174038056803e-07
Dune,DiversifiedDistanceBased,0.118,4.7245002388063284e-07
Dune,DiversifiedDistanceBased,0.119,4.141954995651176e-07
Dune,DiversifiedDistanceBased,0.12,3.630696691070412e-07
