Case Study,Sampling Strategy,Robustness,Posterior Confidence,Prior Confidence
BerkeleyDBC,SolverBased,0.058,1.0,0.9999999845360036
BerkeleyDBC,SolverBased,0.059,1.0,0.9999999887674942
BerkeleyDBC,SolverBased,0.06,1.0,0.9999999918438739
BerkeleyDBC,SolverBased,0.061,1.0,0.9999999940797061
BerkeleyDBC,SolverBased,0.062,1.0,0.9999999957040981
BerkeleyDBC,SolverBased,0.063,1.0,0.9999999968838608
BerkeleyDBC,SolverBased,0.064,1.0,0.9999999977404057
BerkeleyDBC,SolverBased,0.065,1.0,0.9999999983620718
BerkeleyDBC,SolverBased,0.066,1.0,0.999999998813112
BerkeleyDBC,SolverBased,0.067,1.0,0.9999999991402448
BerkeleyDBC,SolverBased,0.068,1.0,0.999999999377428
BerkeleyDBC,SolverBased,0.069,1.0,0.9999999995493348
BerkeleyDBC,SolverBased,0.07,1.0,0.9999999996738874
BerkeleyDBC,SolverBased,0.071,1.0,0.9999999997640989
BerkeleyDBC,SolverBased,0.072,1.0,0.999999999829415
BerkeleyDBC,SolverBased,0.073,1.0,0.9999999998766895
BerkeleyDBC,SolverBased,0.074,1.0,0.9999999999108939
BerkeleyDBC,SolverBased,0.075,1.0,0.9999999999356333
BerkeleyDBC,SolverBased,0.076,1.0,0.9999999999535203
BerkeleyDBC,SolverBased,0.077,1.0,0.9999999999664485
BerkeleyDBC,SolverBased,0.078,1.0,0.9999999999757893
BerkeleyDBC,SolverBased,0.079,1.0,0.9999999999825357
BerkeleyDBC,SolverBased,0.08,1.0,0.9999999999874069
BerkeleyDBC,SolverBased,0.081,1.0,0.9999999999909225
BerkeleyDBC,SolverBased,0.082,1.0,0.999999999993459
BerkeleyDBC,SolverBased,0.083,1.0,0.9999999999952884
BerkeleyDBC,SolverBased,0.084,1.0,0.9999999999966074
BerkeleyDBC,SolverBased,0.085,1.0,0.999999999997558
BerkeleyDBC,SolverBased,0.086,1.0,0.9999999999982429
BerkeleyDBC,SolverBased,0.087,1.0,0.9999999999987361
BerkeleyDBC,SolverBased,0.088,1.0,0.9999999999990913
BerkeleyDBC,SolverBased,0.089,1.0,0.9999999999993469
BerkeleyDBC,SolverBased,0.09,1.0,0.9999999999995307
BerkeleyDBC,SolverBased,0.091,1.0,0.9999999999996629
BerkeleyDBC,SolverBased,0.092,1.0,0.999999999999758
BerkeleyDBC,SolverBased,0.093,1.0,0.9999999999998263
BerkeleyDBC,SolverBased,0.094,1.0,0.9999999999998754
BerkeleyDBC,SolverBased,0.095,1.0,0.9999999999999106
BerkeleyDBC,SolverBased,0.096,1.0,0.9999999999999359
BerkeleyDBC,SolverBased,0.097,1.0,0.999999999999954
BerkeleyDBC,SolverBased,0.098,1.0,0.9999999999999671
BerkeleyDBC,SolverBased,0.099,1.0,0.9999999999999765
BerkeleyDBC,SolverBased,0.1,1.0,0.9999999999999831
BerkeleyDBC,SolverBased,0.101,1.0,0.9999999999999879
BerkeleyDBC,SolverBased,0.102,1.0,0.9999999999999913
BerkeleyDBC,SolverBased,0.103,1.0,0.9999999999999938
BerkeleyDBC,SolverBased,0.104,1.0,0.9999999999999956
BerkeleyDBC,SolverBased,0.105,1.0,0.9999999999999969
BerkeleyDBC,SolverBased,0.106,1.0,0.9999999999999978
BerkeleyDBC,SolverBased,0.107,1.0,0.9999999999999984
BerkeleyDBC,SolverBased,0.108,1.0,0.9999999999999989
BerkeleyDBC,SolverBased,0.109,1.0,0.9999999999999992
BerkeleyDBC,SolverBased,0.11,1.0,0.9999999999999994
BerkeleyDBC,SolverBased,0.111,1.0,0.9999999999999996
BerkeleyDBC,SolverBased,0.112,1.0,0.9999999999999997
BerkeleyDBC,SolverBased,0.113,1.0,0.9999999999999998
BerkeleyDBC,SolverBased,0.114,1.0,0.9999999999999999
BerkeleyDBC,SolverBased,0.115,1.0,0.9999999999999999
BerkeleyDBC,SolverBased,0.116,1.0,0.9999999999999999
BerkeleyDBC,SolverBased,0.117,1.0,1.0
BerkeleyDBC,SolverBased,0.118,1.0,1.0
BerkeleyDBC,SolverBased,0.119,1.0,1.0
BerkeleyDBC,SolverBased,0.12,1.0,1.0
BerkeleyDBC,SolverBased,0.121,1.0,1.0
BerkeleyDBC,SolverBased,0.122,1.0,1.0
BerkeleyDBC,SolverBased,0.123,1.0,1.0
BerkeleyDBC,SolverBased,0.124,1.0,1.0
BerkeleyDBC,SolverBased,0.125,1.0,1.0
BerkeleyDBC,SolverBased,0.126,1.0,1.0
BerkeleyDBC,SolverBased,0.127,1.0,1.0
BerkeleyDBC,SolverBased,0.128,1.0,1.0
BerkeleyDBC,SolverBased,0.129,1.0,1.0
BerkeleyDBC,SolverBased,0.13,1.0,1.0
BerkeleyDBC,SolverBased,0.131,1.0,1.0
BerkeleyDBC,SolverBased,0.132,1.0,1.0
BerkeleyDBC,SolverBased,0.133,1.0,1.0
BerkeleyDBC,SolverBased,0.134,1.0,1.0
BerkeleyDBC,SolverBased,0.135,1.0,1.0
BerkeleyDBC,SolverBased,0.136,1.0,1.0
BerkeleyDBC,SolverBased,0.137,1.0,1.0
BerkeleyDBC,SolverBased,0.138,1.0,1.0
BerkeleyDBC,SolverBased,0.139,1.0,1.0
BerkeleyDBC,SolverBased,0.14,1.0,1.0
BerkeleyDBC,SolverBased,0.141,1.0,1.0
BerkeleyDBC,SolverBased,0.142,1.0,1.0
BerkeleyDBC,SolverBased,0.143,1.0,1.0
BerkeleyDBC,SolverBased,0.144,1.0,1.0
BerkeleyDBC,SolverBased,0.145,1.0,1.0
BerkeleyDBC,SolverBased,0.146,1.0,1.0
BerkeleyDBC,SolverBased,0.147,1.0,1.0
BerkeleyDBC,SolverBased,0.148,1.0,1.0
BerkeleyDBC,SolverBased,0.149,1.0,1.0
BerkeleyDBC,SRSSampling,0.0,0.0,0.0
BerkeleyDBC,SRSSampling,0.001,0.77,0.2600336748760569
BerkeleyDBC,SRSSampling,0.002,0.89,0.45261495558317344
BerkeleyDBC,SRSSampling,0.003,0.9,0.5951979978951478
BerkeleyDBC,SRSSampling,0.004,0.91,0.7007315973891347
BerkeleyDBC,SRSSampling,0.005,0.93,0.7788192611584568
BerkeleyDBC,SRSSampling,0.006,0.94,0.8365813179719019
BerkeleyDBC,SRSSampling,0.007,0.94,0.8792954066919234
BerkeleyDBC,SRSSampling,0.008,0.98,0.9108721729662121
BerkeleyDBC,SRSSampling,0.009,0.98,0.9342084678917881
BerkeleyDBC,SRSSampling,0.01,0.99,0.9514495148694271
BerkeleyDBC,SRSSampling,0.011,0.99,0.9641834483270406
BerkeleyDBC,SRSSampling,0.012,1.0,0.9735856261112653
BerkeleyDBC,SRSSampling,0.013,1.0,0.9805256507836428
BerkeleyDBC,SRSSampling,0.014,1.0,0.9856467120592407
BerkeleyDBC,SRSSampling,0.015,1.0,0.9894243911456159
BerkeleyDBC,SRSSampling,0.016,1.0,0.9922102301271877
BerkeleyDBC,SRSSampling,0.017,1.0,0.9942640036345654
BerkeleyDBC,SRSSampling,0.018,1.0,0.9957776150600656
BerkeleyDBC,SRSSampling,0.019,1.0,0.9968927855967948
BerkeleyDBC,SRSSampling,0.02,1.0,0.9977141444454076
BerkeleyDBC,SRSSampling,0.021,1.0,0.9983189128334926
BerkeleyDBC,SRSSampling,0.022,1.0,0.9987640659675106
BerkeleyDBC,SRSSampling,0.023,1.0,0.9990916281245487
BerkeleyDBC,SRSSampling,0.024,1.0,0.9993325862992288
BerkeleyDBC,SRSSampling,0.025,1.0,0.9995097819193264
BerkeleyDBC,SRSSampling,0.026,1.0,0.9996400468152099
BerkeleyDBC,SRSSampling,0.027,1.0,0.9997357804669085
BerkeleyDBC,SRSSampling,0.028,1.0,0.9998061143161391
BerkeleyDBC,SRSSampling,0.029,1.0,0.9998577709850179
BerkeleyDBC,SRSSampling,0.03,1.0,0.9998956981493824
BerkeleyDBC,SRSSampling,0.031,1.0,0.9999235360212856
BerkeleyDBC,SRSSampling,0.032,1.0,0.9999439620099438
BerkeleyDBC,SRSSampling,0.033,1.0,0.9999589447501951
BerkeleyDBC,SRSSampling,0.034,1.0,0.9999699312723759
BerkeleyDBC,SRSSampling,0.035,1.0,0.9999779848668492
BerkeleyDBC,SRSSampling,0.036,1.0,0.9999838865993852
BerkeleyDBC,SRSSampling,0.037,1.0,0.9999882100374801
BerkeleyDBC,SRSSampling,0.038,1.0,0.9999913762395667
BerkeleyDBC,SRSSampling,0.039,1.0,0.9999936942073172
BerkeleyDBC,SRSSampling,0.04,1.0,0.9999953906345211
BerkeleyDBC,SRSSampling,0.041,1.0,0.9999966317776108
BerkeleyDBC,SRSSampling,0.042,1.0,0.999997539529102
BerkeleyDBC,SRSSampling,0.043,1.0,0.9999982032267601
BerkeleyDBC,SRSSampling,0.044,1.0,0.9999986883270116
BerkeleyDBC,SRSSampling,0.045,1.0,0.9999990427732057
BerkeleyDBC,SRSSampling,0.046,1.0,0.9999993016698612
BerkeleyDBC,SRSSampling,0.047,1.0,0.9999994907124118
BerkeleyDBC,SRSSampling,0.048,1.0,0.9999996287029799
BerkeleyDBC,SRSSampling,0.049,1.0,0.9999997293951363
BerkeleyDBC,SRSSampling,0.05,1.0,0.999999802846182
BerkeleyDBC,SRSSampling,0.051,1.0,0.9999998564081005
BerkeleyDBC,SRSSampling,0.052,1.0,0.9999998954534902
BerkeleyDBC,SRSSampling,0.053,1.0,0.9999999239071798
BerkeleyDBC,SRSSampling,0.054,1.0,0.999999944635414
BerkeleyDBC,SRSSampling,0.055,1.0,0.9999999597306739
BerkeleyDBC,SRSSampling,0.056,1.0,0.9999999707200532
BerkeleyDBC,SRSSampling,0.057,1.0,0.9999999787176533
BerkeleyDBC,SRSSampling,0.058,1.0,0.9999999845360036
BerkeleyDBC,SRSSampling,0.059,1.0,0.9999999887674942
BerkeleyDBC,SRSSampling,0.06,1.0,0.9999999918438739
BerkeleyDBC,SRSSampling,0.061,1.0,0.9999999940797061
BerkeleyDBC,SRSSampling,0.062,1.0,0.9999999957040981
BerkeleyDBC,SRSSampling,0.063,1.0,0.9999999968838608
BerkeleyDBC,SRSSampling,0.064,1.0,0.9999999977404057
BerkeleyDBC,SRSSampling,0.065,1.0,0.9999999983620718
BerkeleyDBC,SRSSampling,0.066,1.0,0.999999998813112
BerkeleyDBC,SRSSampling,0.067,1.0,0.9999999991402448
BerkeleyDBC,SRSSampling,0.068,1.0,0.999999999377428
BerkeleyDBC,SRSSampling,0.069,1.0,0.9999999995493348
BerkeleyDBC,SRSSampling,0.07,1.0,0.9999999996738874
BerkeleyDBC,SRSSampling,0.071,1.0,0.9999999997640989
BerkeleyDBC,SRSSampling,0.072,1.0,0.999999999829415
BerkeleyDBC,SRSSampling,0.073,1.0,0.9999999998766895
BerkeleyDBC,SRSSampling,0.074,1.0,0.9999999999108939
BerkeleyDBC,SRSSampling,0.075,1.0,0.9999999999356333
BerkeleyDBC,SRSSampling,0.076,1.0,0.9999999999535203
BerkeleyDBC,SRSSampling,0.077,1.0,0.9999999999664485
BerkeleyDBC,SRSSampling,0.078,1.0,0.9999999999757893
BerkeleyDBC,SRSSampling,0.079,1.0,0.9999999999825357
BerkeleyDBC,SRSSampling,0.08,1.0,0.9999999999874069
BerkeleyDBC,SRSSampling,0.081,1.0,0.9999999999909225
BerkeleyDBC,SRSSampling,0.082,1.0,0.999999999993459
BerkeleyDBC,SRSSampling,0.083,1.0,0.9999999999952884
BerkeleyDBC,SRSSampling,0.084,1.0,0.9999999999966074
BerkeleyDBC,SRSSampling,0.085,1.0,0.999999999997558
BerkeleyDBC,SRSSampling,0.086,1.0,0.9999999999982429
BerkeleyDBC,SRSSampling,0.087,1.0,0.9999999999987361
BerkeleyDBC,SRSSampling,0.088,1.0,0.9999999999990913
BerkeleyDBC,SRSSampling,0.089,1.0,0.9999999999993469
BerkeleyDBC,SRSSampling,0.09,1.0,0.9999999999995307
BerkeleyDBC,SRSSampling,0.091,1.0,0.9999999999996629
BerkeleyDBC,SRSSampling,0.092,1.0,0.999999999999758
BerkeleyDBC,SRSSampling,0.093,1.0,0.9999999999998263
BerkeleyDBC,SRSSampling,0.094,1.0,0.9999999999998754
BerkeleyDBC,SRSSampling,0.095,1.0,0.9999999999999106
BerkeleyDBC,SRSSampling,0.096,1.0,0.9999999999999359
BerkeleyDBC,SRSSampling,0.097,1.0,0.999999999999954
BerkeleyDBC,SRSSampling,0.098,1.0,0.9999999999999671
BerkeleyDBC,SRSSampling,0.099,1.0,0.9999999999999765
BerkeleyDBC,SRSSampling,0.1,1.0,0.9999999999999831
BerkeleyDBC,SRSSampling,0.101,1.0,0.9999999999999879
BerkeleyDBC,SRSSampling,0.102,1.0,0.9999999999999913
BerkeleyDBC,SRSSampling,0.103,1.0,0.9999999999999938
BerkeleyDBC,SRSSampling,0.104,1.0,0.9999999999999956
BerkeleyDBC,SRSSampling,0.105,1.0,0.9999999999999969
BerkeleyDBC,SRSSampling,0.106,1.0,0.9999999999999978
BerkeleyDBC,SRSSampling,0.107,1.0,0.9999999999999984
BerkeleyDBC,SRSSampling,0.108,1.0,0.9999999999999989
BerkeleyDBC,SRSSampling,0.109,1.0,0.9999999999999992
BerkeleyDBC,SRSSampling,0.11,1.0,0.9999999999999994
BerkeleyDBC,SRSSampling,0.111,1.0,0.9999999999999996
BerkeleyDBC,SRSSampling,0.112,1.0,0.9999999999999997
BerkeleyDBC,SRSSampling,0.113,1.0,0.9999999999999998
BerkeleyDBC,SRSSampling,0.114,1.0,0.9999999999999999
BerkeleyDBC,SRSSampling,0.115,1.0,0.9999999999999999
BerkeleyDBC,SRSSampling,0.116,1.0,0.9999999999999999
BerkeleyDBC,SRSSampling,0.117,1.0,1.0
BerkeleyDBC,SRSSampling,0.118,1.0,1.0
BerkeleyDBC,SRSSampling,0.119,1.0,1.0
BerkeleyDBC,SRSSampling,0.12,1.0,1.0
BerkeleyDBC,SRSSampling,0.121,1.0,1.0
BerkeleyDBC,SRSSampling,0.122,1.0,1.0
BerkeleyDBC,SRSSampling,0.123,1.0,1.0
BerkeleyDBC,SRSSampling,0.124,1.0,1.0
BerkeleyDBC,SRSSampling,0.125,1.0,1.0
BerkeleyDBC,SRSSampling,0.126,1.0,1.0
BerkeleyDBC,SRSSampling,0.127,1.0,1.0
BerkeleyDBC,SRSSampling,0.128,1.0,1.0
BerkeleyDBC,SRSSampling,0.129,1.0,1.0
BerkeleyDBC,SRSSampling,0.13,1.0,1.0
BerkeleyDBC,SRSSampling,0.131,1.0,1.0
BerkeleyDBC,SRSSampling,0.132,1.0,1.0
BerkeleyDBC,SRSSampling,0.133,1.0,1.0
BerkeleyDBC,SRSSampling,0.134,1.0,1.0
BerkeleyDBC,SRSSampling,0.135,1.0,1.0
BerkeleyDBC,SRSSampling,0.136,1.0,1.0
BerkeleyDBC,SRSSampling,0.137,1.0,1.0
BerkeleyDBC,SRSSampling,0.138,1.0,1.0
BerkeleyDBC,SRSSampling,0.139,1.0,1.0
BerkeleyDBC,SRSSampling,0.14,1.0,1.0
BerkeleyDBC,SRSSampling,0.141,1.0,1.0
BerkeleyDBC,SRSSampling,0.142,1.0,1.0
BerkeleyDBC,SRSSampling,0.143,1.0,1.0
BerkeleyDBC,SRSSampling,0.144,1.0,1.0
BerkeleyDBC,SRSSampling,0.145,1.0,1.0
BerkeleyDBC,SRSSampling,0.146,1.0,1.0
BerkeleyDBC,SRSSampling,0.147,1.0,1.0
BerkeleyDBC,SRSSampling,0.148,1.0,1.0
BerkeleyDBC,SRSSampling,0.149,1.0,1.0
Dune,RandomSampling,0.0,0.0,0.0
Dune,RandomSampling,0.001,0.5,0.2600336748760569
Dune,RandomSampling,0.002,0.65,0.45261495558317344
Dune,RandomSampling,0.003,0.76,0.5951979978951478
Dune,RandomSampling,0.004,0.83,0.7007315973891347
Dune,RandomSampling,0.005,0.88,0.7788192611584568
Dune,RandomSampling,0.006,0.9,0.8365813179719019
Dune,RandomSampling,0.007,0.92,0.8792954066919234
Dune,RandomSampling,0.008,0.95,0.9108721729662121
Dune,RandomSampling,0.009,0.95,0.9342084678917881
Dune,RandomSampling,0.01,0.95,0.9514495148694271
Dune,RandomSampling,0.011,0.96,0.9641834483270406
Dune,RandomSampling,0.012,0.98,0.9735856261112653
Dune,RandomSampling,0.013,0.99,0.9805256507836428
Dune,RandomSampling,0.014,0.99,0.9856467120592407
Dune,RandomSampling,0.015,0.99,0.9894243911456159
Dune,RandomSampling,0.016,0.99,0.9922102301271877
Dune,RandomSampling,0.017,0.99,0.9942640036345654
Dune,RandomSampling,0.018,1.0,0.9957776150600656
Dune,RandomSampling,0.019,1.0,0.9968927855967948
Dune,RandomSampling,0.02,1.0,0.9977141444454076
Dune,RandomSampling,0.021,1.0,0.9983189128334926
Dune,RandomSampling,0.022,1.0,0.9987640659675106
Dune,RandomSampling,0.023,1.0,0.9990916281245487
Dune,RandomSampling,0.024,1.0,0.9993325862992288
Dune,RandomSampling,0.025,1.0,0.9995097819193264
Dune,RandomSampling,0.026,1.0,0.9996400468152099
Dune,RandomSampling,0.027,1.0,0.9997357804669085
Dune,RandomSampling,0.028,1.0,0.9998061143161391
Dune,RandomSampling,0.029,1.0,0.9998577709850179
Dune,RandomSampling,0.03,1.0,0.9998956981493824
Dune,RandomSampling,0.031,1.0,0.9999235360212856
Dune,RandomSampling,0.032,1.0,0.9999439620099438
Dune,RandomSampling,0.033,1.0,0.9999589447501951
Dune,RandomSampling,0.034,1.0,0.9999699312723759
Dune,RandomSampling,0.035,1.0,0.9999779848668492
Dune,RandomSampling,0.036,1.0,0.9999838865993852
Dune,RandomSampling,0.037,1.0,0.9999882100374801
Dune,RandomSampling,0.038,1.0,0.9999913762395667
Dune,RandomSampling,0.039,1.0,0.9999936942073172
Dune,RandomSampling,0.04,1.0,0.9999953906345211
Dune,RandomSampling,0.041,1.0,0.9999966317776108
Dune,RandomSampling,0.042,1.0,0.999997539529102
Dune,RandomSampling,0.043,1.0,0.9999982032267601
Dune,RandomSampling,0.044,1.0,0.9999986883270116
Dune,RandomSampling,0.045,1.0,0.9999990427732057
Dune,RandomSampling,0.046,1.0,0.9999993016698612
Dune,RandomSampling,0.047,1.0,0.9999994907124118
Dune,RandomSampling,0.048,1.0,0.9999996287029799
Dune,RandomSampling,0.049,1.0,0.9999997293951363
Dune,RandomSampling,0.05,1.0,0.999999802846182
Dune,RandomSampling,0.051,1.0,0.9999998564081005
Dune,RandomSampling,0.052,1.0,0.9999998954534902
Dune,RandomSampling,0.053,1.0,0.9999999239071798
Dune,RandomSampling,0.054,1.0,0.999999944635414
Dune,RandomSampling,0.055,1.0,0.9999999597306739
Dune,RandomSampling,0.056,1.0,0.9999999707200532
Dune,RandomSampling,0.057,1.0,0.9999999787176533
Dune,RandomSampling,0.058,1.0,0.9999999845360036
Dune,RandomSampling,0.059,1.0,0.9999999887674942
Dune,RandomSampling,0.06,1.0,0.9999999918438739
Dune,RandomSampling,0.061,1.0,0.9999999940797061
Dune,RandomSampling,0.062,1.0,0.9999999957040981
Dune,RandomSampling,0.063,1.0,0.9999999968838608
Dune,RandomSampling,0.064,1.0,0.9999999977404057
Dune,RandomSampling,0.065,1.0,0.9999999983620718
Dune,RandomSampling,0.066,1.0,0.999999998813112
Dune,RandomSampling,0.067,1.0,0.9999999991402448
Dune,RandomSampling,0.068,1.0,0.999999999377428
Dune,RandomSampling,0.069,1.0,0.9999999995493348
Dune,RandomSampling,0.07,1.0,0.9999999996738874
Dune,RandomSampling,0.071,1.0,0.9999999997640989
Dune,RandomSampling,0.072,1.0,0.999999999829415
Dune,RandomSampling,0.073,1.0,0.9999999998766895
Dune,RandomSampling,0.074,1.0,0.9999999999108939
Dune,RandomSampling,0.075,1.0,0.9999999999356333
Dune,RandomSampling,0.076,1.0,0.9999999999535203
Dune,RandomSampling,0.077,1.0,0.9999999999664485
Dune,RandomSampling,0.078,1.0,0.9999999999757893
Dune,RandomSampling,0.079,1.0,0.9999999999825357
Dune,RandomSampling,0.08,1.0,0.9999999999874069
Dune,RandomSampling,0.081,1.0,0.9999999999909225
Dune,RandomSampling,0.082,1.0,0.999999999993459
Dune,RandomSampling,0.083,1.0,0.9999999999952884
Dune,RandomSampling,0.084,1.0,0.9999999999966074
Dune,RandomSampling,0.085,1.0,0.999999999997558
Dune,RandomSampling,0.086,1.0,0.9999999999982429
Dune,RandomSampling,0.087,1.0,0.9999999999987361
Dune,RandomSampling,0.088,1.0,0.9999999999990913
Dune,RandomSampling,0.089,1.0,0.9999999999993469
Dune,RandomSampling,0.09,1.0,0.9999999999995307
Dune,RandomSampling,0.091,1.0,0.9999999999996629
Dune,RandomSampling,0.092,1.0,0.999999999999758
Dune,RandomSampling,0.093,1.0,0.9999999999998263
Dune,RandomSampling,0.094,1.0,0.9999999999998754
Dune,RandomSampling,0.095,1.0,0.9999999999999106
Dune,RandomSampling,0.096,1.0,0.9999999999999359
Dune,RandomSampling,0.097,1.0,0.999999999999954
Dune,RandomSampling,0.098,1.0,0.9999999999999671
Dune,RandomSampling,0.099,1.0,0.9999999999999765
Dune,RandomSampling,0.1,1.0,0.9999999999999831
Dune,RandomSampling,0.101,1.0,0.9999999999999879
Dune,RandomSampling,0.102,1.0,0.9999999999999913
Dune,RandomSampling,0.103,1.0,0.9999999999999938
Dune,RandomSampling,0.104,1.0,0.9999999999999956
Dune,RandomSampling,0.105,1.0,0.9999999999999969
Dune,RandomSampling,0.106,1.0,0.9999999999999978
Dune,RandomSampling,0.107,1.0,0.9999999999999984
Dune,RandomSampling,0.108,1.0,0.9999999999999989
Dune,RandomSampling,0.109,1.0,0.9999999999999992
Dune,RandomSampling,0.11,1.0,0.9999999999999994
Dune,RandomSampling,0.111,1.0,0.9999999999999996
Dune,RandomSampling,0.112,1.0,0.9999999999999997
Dune,RandomSampling,0.113,1.0,0.9999999999999998
Dune,RandomSampling,0.114,1.0,0.9999999999999999
Dune,RandomSampling,0.115,1.0,0.9999999999999999
Dune,RandomSampling,0.116,1.0,0.9999999999999999
Dune,RandomSampling,0.117,1.0,1.0
Dune,RandomSampling,0.118,1.0,1.0
Dune,RandomSampling,0.119,1.0,1.0
Dune,RandomSampling,0.12,1.0,1.0
Dune,RandomSampling,0.121,1.0,1.0
Dune,RandomSampling,0.122,1.0,1.0
Dune,RandomSampling,0.123,1.0,1.0
Dune,RandomSampling,0.124,1.0,1.0
Dune,RandomSampling,0.125,1.0,1.0
Dune,RandomSampling,0.126,1.0,1.0
Dune,RandomSampling,0.127,1.0,1.0
Dune,RandomSampling,0.128,1.0,1.0
Dune,RandomSampling,0.129,1.0,1.0
Dune,RandomSampling,0.13,1.0,1.0
Dune,RandomSampling,0.131,1.0,1.0
Dune,RandomSampling,0.132,1.0,1.0
Dune,RandomSampling,0.133,1.0,1.0
Dune,RandomSampling,0.134,1.0,1.0
Dune,RandomSampling,0.135,1.0,1.0
Dune,RandomSampling,0.136,1.0,1.0
Dune,RandomSampling,0.137,1.0,1.0
Dune,RandomSampling,0.138,1.0,1.0
Dune,RandomSampling,0.139,1.0,1.0
Dune,RandomSampling,0.14,1.0,1.0
Dune,RandomSampling,0.141,1.0,1.0
Dune,RandomSampling,0.142,1.0,1.0
Dune,RandomSampling,0.143,1.0,1.0
Dune,RandomSampling,0.144,1.0,1.0
Dune,RandomSampling,0.145,1.0,1.0
Dune,RandomSampling,0.146,1.0,1.0
Dune,RandomSampling,0.147,1.0,1.0
Dune,RandomSampling,0.148,1.0,1.0
Dune,RandomSampling,0.149,1.0,1.0
Dune,DiversifiedDistanceBased,0.0,0.0,0.0
Dune,DiversifiedDistanceBased,0.001,0.43,0.2600336748760569
Dune,DiversifiedDistanceBased,0.002,0.64,0.45261495558317344
Dune,DiversifiedDistanceBased,0.003,0.71,0.5951979978951478
Dune,DiversifiedDistanceBased,0.004,0.8,0.7007315973891347
Dune,DiversifiedDistanceBased,0.005,0.85,0.7788192611584568
Dune,DiversifiedDistanceBased,0.006,0.89,0.8365813179719019
Dune,DiversifiedDistanceBased,0.007,0.95,0.8792954066919234
Dune,DiversifiedDistanceBased,0.008,0.97,0.9108721729662121
Dune,DiversifiedDistanceBased,0.009,0.99,0.9342084678917881
Dune,DiversifiedDistanceBased,0.01,0.99,0.9514495148694271
Dune,DiversifiedDistanceBased,0.011,1.0,0.9641834483270406
Dune,DiversifiedDistanceBased,0.012,1.0,0.9735856261112653
Dune,DiversifiedDistanceBased,0.013,1.0,0.9805256507836428
Dune,DiversifiedDistanceBased,0.014,1.0,0.9856467120592407
Dune,DiversifiedDistanceBased,0.015,1.0,0.9894243911456159
Dune,DiversifiedDistanceBased,0.016,1.0,0.9922102301271877
Dune,DiversifiedDistanceBased,0.017,1.0,0.9942640036345654
Dune,DiversifiedDistanceBased,0.018,1.0,0.9957776150600656
Dune,DiversifiedDistanceBased,0.019,1.0,0.9968927855967948
Dune,DiversifiedDistanceBased,0.02,1.0,0.9977141444454076
Dune,DiversifiedDistanceBased,0.021,1.0,0.9983189128334926
Dune,DiversifiedDistanceBased,0.022,1.0,0.9987640659675106
Dune,DiversifiedDistanceBased,0.023,1.0,0.9990916281245487
Dune,DiversifiedDistanceBased,0.024,1.0,0.9993325862992288
Dune,DiversifiedDistanceBased,0.025,1.0,0.9995097819193264
Dune,DiversifiedDistanceBased,0.026,1.0,0.9996400468152099
Dune,DiversifiedDistanceBased,0.027,1.0,0.9997357804669085
Dune,DiversifiedDistanceBased,0.028,1.0,0.9998061143161391
Dune,DiversifiedDistanceBased,0.029,1.0,0.9998577709850179
Dune,DiversifiedDistanceBased,0.03,1.0,0.9998956981493824
Dune,DiversifiedDistanceBased,0.031,1.0,0.9999235360212856
Dune,DiversifiedDistanceBased,0.032,1.0,0.9999439620099438
Dune,DiversifiedDistanceBased,0.033,1.0,0.9999589447501951
Dune,DiversifiedDistanceBased,0.034,1.0,0.9999699312723759
Dune,DiversifiedDistanceBased,0.035,1.0,0.9999779848668492
Dune,DiversifiedDistanceBased,0.036,1.0,0.9999838865993852
Dune,DiversifiedDistanceBased,0.037,1.0,0.9999882100374801
Dune,DiversifiedDistanceBased,0.038,1.0,0.9999913762395667
Dune,DiversifiedDistanceBased,0.039,1.0,0.9999936942073172
Dune,DiversifiedDistanceBased,0.04,1.0,0.9999953906345211
Dune,DiversifiedDistanceBased,0.041,1.0,0.9999966317776108
Dune,DiversifiedDistanceBased,0.042,1.0,0.999997539529102
Dune,DiversifiedDistanceBased,0.043,1.0,0.9999982032267601
Dune,DiversifiedDistanceBased,0.044,1.0,0.9999986883270116
Dune,DiversifiedDistanceBased,0.045,1.0,0.9999990427732057
Dune,DiversifiedDistanceBased,0.046,1.0,0.9999993016698612
Dune,DiversifiedDistanceBased,0.047,1.0,0.9999994907124118
Dune,DiversifiedDistanceBased,0.048,1.0,0.9999996287029799
Dune,DiversifiedDistanceBased,0.049,1.0,0.9999997293951363
Dune,DiversifiedDistanceBased,0.05,1.0,0.999999802846182
Dune,DiversifiedDistanceBased,0.051,1.0,0.9999998564081005
Dune,DiversifiedDistanceBased,0.052,1.0,0.9999998954534902
Dune,DiversifiedDistanceBased,0.053,1.0,0.9999999239071798
Dune,DiversifiedDistanceBased,0.054,1.0,0.999999944635414
Dune,DiversifiedDistanceBased,0.055,1.0,0.9999999597306739
Dune,DiversifiedDistanceBased,0.056,1.0,0.9999999707200532
Dune,DiversifiedDistanceBased,0.057,1.0,0.9999999787176533
Dune,DiversifiedDistanceBased,0.058,1.0,0.9999999845360036
Dune,DiversifiedDistanceBased,0.059,1.0,0.9999999887674942
Dune,DiversifiedDistanceBased,0.06,1.0,0.9999999918438739
Dune,DiversifiedDistanceBased,0.061,1.0,0.9999999940797061
Dune,DiversifiedDistanceBased,0.062,1.0,0.9999999957040981
