Case Study,Sampling Strategy,Robustness,Posterior Confidence,Prior Confidence
BerkeleyDBC,SolverBased,0.143,1.0,0.9999997295290985
BerkeleyDBC,SolverBased,0.144,1.0,0.9999997587713211
BerkeleyDBC,SolverBased,0.145,1.0,0.9999997848807657
BerkeleyDBC,SolverBased,0.146,1.0,0.9999998081899637
BerkeleyDBC,SolverBased,0.147,1.0,0.9999998289964783
BerkeleyDBC,SolverBased,0.148,1.0,0.9999998475665471
BerkeleyDBC,SolverBased,0.149,1.0,0.9999998641383488
BerkeleyDBC,SRSSampling,0.0,0.0,0.0
BerkeleyDBC,SRSSampling,0.001,0.75,0.09339555059192428
BerkeleyDBC,SRSSampling,0.002,0.75,0.17814907903138177
BerkeleyDBC,SRSSampling,0.003,0.75,0.2550527615546916
BerkeleyDBC,SRSSampling,0.004,0.93,0.32482684626795744
BerkeleyDBC,SRSSampling,0.005,0.93,0.38812612157195225
BerkeleyDBC,SRSSampling,0.006,0.93,0.44554580852083614
BerkeleyDBC,SRSSampling,0.007,0.93,0.4976269279154968
BerkeleyDBC,SRSSampling,0.008,0.95,0.5448611884968069
BerkeleyDBC,SRSSampling,0.009,0.95,0.5876954385519864
BerkeleyDBC,SRSSampling,0.01,0.95,0.6265357195457308
BerkeleyDBC,SRSSampling,0.011,0.95,0.6617509570068023
BerkeleyDBC,SRSSampling,0.012,0.98,0.6936763208128897
BerkeleyDBC,SRSSampling,0.013,0.98,0.7226162841965951
BerkeleyDBC,SRSSampling,0.014,0.98,0.7488474082203623
BerkeleyDBC,SRSSampling,0.015,0.98,0.7726208761169963
BerkeleyDBC,SRSSampling,0.016,0.98,0.7941647997458495
BerkeleyDBC,SRSSampling,0.017,0.98,0.813686318455154
BerkeleyDBC,SRSSampling,0.018,0.98,0.8313735088522378
BerkeleyDBC,SRSSampling,0.019,0.98,0.8473971223507297
BerkeleyDBC,SRSSampling,0.02,0.99,0.8619121658738516
BerkeleyDBC,SRSSampling,0.021,0.99,0.8750593397331726
BerkeleyDBC,SRSSampling,0.022,0.99,0.8869663454614984
BerkeleyDBC,SRSSampling,0.023,0.99,0.8977490752465626
BerkeleyDBC,SRSSampling,0.024,0.99,0.9075126935794554
BerkeleyDBC,SRSSampling,0.025,0.99,0.916352620789658
BerkeleyDBC,SRSSampling,0.026,0.99,0.924355427279247
BerkeleyDBC,SRSSampling,0.027,0.99,0.9315996464851302
BerkeleyDBC,SRSSampling,0.028,0.99,0.9381565138834471
BerkeleyDBC,SRSSampling,0.029,0.99,0.9440906386985503
BerkeleyDBC,SRSSampling,0.03,0.99,0.9494606143847321
BerkeleyDBC,SRSSampling,0.031,0.99,0.9543195734071039
BerkeleyDBC,SRSSampling,0.032,0.99,0.9587156913541482
BerkeleyDBC,SRSSampling,0.033,0.99,0.962692644964275
BerkeleyDBC,SRSSampling,0.034,0.99,0.9662900282384002
BerkeleyDBC,SRSSampling,0.035,0.99,0.9695437304366151
BerkeleyDBC,SRSSampling,0.036,1.0,0.9724862794162552
BerkeleyDBC,SRSSampling,0.037,1.0,0.9751471534581799
BerkeleyDBC,SRSSampling,0.038,1.0,0.9775530644451877
BerkeleyDBC,SRSSampling,0.039,1.0,0.9797282149987743
BerkeleyDBC,SRSSampling,0.04,1.0,0.9816945319456927
BerkeleyDBC,SRSSampling,0.041,1.0,0.9834718782719496
BerkeleyDBC,SRSSampling,0.042,1.0,0.9850782455271389
BerkeleyDBC,SRSSampling,0.043,1.0,0.9865299284646818
BerkeleyDBC,SRSSampling,0.044,1.0,0.9878416835420655
BerkeleyDBC,SRSSampling,0.045,1.0,0.9890268727581581
BerkeleyDBC,SRSSampling,0.046,1.0,0.9900975941708334
BerkeleyDBC,SRSSampling,0.047,1.0,0.9910648003163058
BerkeleyDBC,SRSSampling,0.048,1.0,0.9919384056406798
BerkeleyDBC,SRSSampling,0.049,1.0,0.9927273839532917
BerkeleyDBC,SRSSampling,0.05,1.0,0.9934398568195745
BerkeleyDBC,SRSSampling,0.051,1.0,0.9940831737276045
BerkeleyDBC,SRSSampling,0.052,1.0,0.9946639847864472
BerkeleyDBC,SRSSampling,0.053,1.0,0.9951883066452463
BerkeleyDBC,SRSSampling,0.054,1.0,0.9956615822590659
BerkeleyDBC,SRSSampling,0.055,1.0,0.9960887350702666
BerkeleyDBC,SRSSampling,0.056,1.0,0.9964742181221343
BerkeleyDBC,SRSSampling,0.057,1.0,0.9968220585741411
BerkeleyDBC,SRSSampling,0.058,1.0,0.9971358980451757
BerkeleyDBC,SRSSampling,0.059,1.0,0.9974190291719401
BerkeleyDBC,SRSSampling,0.06,1.0,0.997674428734129
BerkeleyDBC,SRSSampling,0.061,1.0,0.9979047876656656
BerkeleyDBC,SRSSampling,0.062,1.0,0.9981125382418694
BerkeleyDBC,SRSSampling,0.063,1.0,0.998299878705712
BerkeleyDBC,SRSSampling,0.064,1.0,0.9984687955720386
BerkeleyDBC,SRSSampling,0.065,1.0,0.9986210838265686
BerkeleyDBC,SRSSampling,0.066,1.0,0.9987583652164458
BerkeleyDBC,SRSSampling,0.067,1.0,0.9988821048108966
BerkeleyDBC,SRSSampling,0.068,1.0,0.9989936259940135
BerkeleyDBC,SRSSampling,0.069,1.0,0.9990941240366576
BerkeleyDBC,SRSSampling,0.07,1.0,0.999184678380826
BerkeleyDBC,SRSSampling,0.071,1.0,0.9992662637574423
BerkeleyDBC,SRSSampling,0.072,1.0,0.9993397602472743
BerkeleyDBC,SRSSampling,0.073,1.0,0.9994059623844682
BerkeleyDBC,SRSSampling,0.074,1.0,0.9994655873929181
BerkeleyDBC,SRSSampling,0.075,1.0,0.9995192826372674
BerkeleyDBC,SRSSampling,0.076,1.0,0.9995676323627031
BerkeleyDBC,SRSSampling,0.077,1.0,0.9996111637907665
BerkeleyDBC,SRSSampling,0.078,1.0,0.9996503526321164
BerkeleyDBC,SRSSampling,0.079,1.0,0.9996856280714662
BerkeleyDBC,SRSSampling,0.08,1.0,0.9997173772747436
BerkeleyDBC,SRSSampling,0.081,1.0,0.9997459494638187
BerkeleyDBC,SRSSampling,0.082,1.0,0.9997716595998852
BerkeleyDBC,SRSSampling,0.083,1.0,0.9997947917127175
BerkeleyDBC,SRSSampling,0.084,1.0,0.9998156019095154
BerkeleyDBC,SRSSampling,0.085,1.0,0.9998343210938773
BerkeleyDBC,SRSSampling,0.086,1.0,0.9998511574225536
BerkeleyDBC,SRSSampling,0.087,1.0,0.999866298525025
BerkeleyDBC,SRSSampling,0.088,1.0,0.9998799135085791
BerkeleyDBC,SRSSampling,0.089,1.0,0.9998921547694146
BerkeleyDBC,SRSSampling,0.09,1.0,0.9999031596283552
BerkeleyDBC,SRSSampling,0.091,1.0,0.9999130518079927
BerkeleyDBC,SRSSampling,0.092,1.0,0.999921942766484
BerkeleyDBC,SRSSampling,0.093,1.0,0.9999299329017758
BerkeleyDBC,SRSSampling,0.094,1.0,0.9999371126387228
BerkeleyDBC,SRSSampling,0.095,1.0,0.9999435634103786
BerkeleyDBC,SRSSampling,0.096,1.0,0.9999493585436581
BerkeleyDBC,SRSSampling,0.097,1.0,0.9999545640586028
BerkeleyDBC,SRSSampling,0.098,1.0,0.9999592393895942
BerkeleyDBC,SRSSampling,0.099,1.0,0.999963438036063
BerkeleyDBC,SRSSampling,0.1,1.0,0.9999672081495214
BerkeleyDBC,SRSSampling,0.101,1.0,0.999970593063087
BerkeleyDBC,SRSSampling,0.102,1.0,0.9999736317690785
BerkeleyDBC,SRSSampling,0.103,1.0,0.9999763593497271
BerkeleyDBC,SRSSampling,0.104,1.0,0.9999788073655594
BerkeleyDBC,SRSSampling,0.105,1.0,0.9999810042055743
BerkeleyDBC,SRSSampling,0.106,1.0,0.9999829754029312
BerkeleyDBC,SRSSampling,0.107,1.0,0.9999847439195196
BerkeleyDBC,SRSSampling,0.108,1.0,0.9999863304024413
BerkeleyDBC,SRSSampling,0.109,1.0,0.9999877534151563
BerkeleyDBC,SRSSampling,0.11,1.0,0.9999890296457664
BerkeleyDBC,SRSSampling,0.111,1.0,0.9999901740946796
BerkeleyDBC,SRSSampling,0.112,1.0,0.9999912002436734
BerkeleyDBC,SRSSampling,0.113,1.0,0.9999921202081854
BerkeleyDBC,SRSSampling,0.114,1.0,0.9999929448744784
BerkeleyDBC,SRSSampling,0.115,1.0,0.9999936840231665
BerkeleyDBC,SRSSampling,0.116,1.0,0.9999943464404468
BerkeleyDBC,SRSSampling,0.117,1.0,0.9999949400182483
BerkeleyDBC,SRSSampling,0.118,1.0,0.9999954718443904
BerkeleyDBC,SRSSampling,0.119,1.0,0.9999959482837392
BerkeleyDBC,SRSSampling,0.12,1.0,0.999996375051251
BerkeleyDBC,SRSSampling,0.121,1.0,0.9999967572777072
BerkeleyDBC,SRSSampling,0.122,1.0,0.9999970995688627
BerkeleyDBC,SRSSampling,0.123,1.0,0.9999974060586645
BerkeleyDBC,SRSSampling,0.124,1.0,0.9999976804571253
BerkeleyDBC,SRSSampling,0.125,1.0,0.9999979260933881
BerkeleyDBC,SRSSampling,0.126,1.0,0.9999981459544562
BerkeleyDBC,SRSSampling,0.127,1.0,0.9999983427200236
BerkeleyDBC,SRSSampling,0.128,1.0,0.9999985187937926
BerkeleyDBC,SRSSampling,0.129,1.0,0.9999986763316314
BerkeleyDBC,SRSSampling,0.13,1.0,0.9999988172668851
BerkeleyDBC,SRSSampling,0.131,1.0,0.9999989433331278
BerkeleyDBC,SRSSampling,0.132,1.0,0.9999990560846095
BerkeleyDBC,SRSSampling,0.133,1.0,0.9999991569146308
BerkeleyDBC,SRSSampling,0.134,1.0,0.9999992470720526
BerkeleyDBC,SRSSampling,0.135,1.0,0.9999993276761285
BerkeleyDBC,SRSSampling,0.136,1.0,0.9999993997298287
BerkeleyDBC,SRSSampling,0.137,1.0,0.9999994641318066
BerkeleyDBC,SRSSampling,0.138,1.0,0.9999995216871475
BerkeleyDBC,SRSSampling,0.139,1.0,0.9999995731170173
BerkeleyDBC,SRSSampling,0.14,1.0,0.999999619067329
BerkeleyDBC,SRSSampling,0.141,1.0,0.9999996601165206
BerkeleyDBC,SRSSampling,0.142,1.0,0.9999996967825374
BerkeleyDBC,SRSSampling,0.143,1.0,0.9999997295290985
BerkeleyDBC,SRSSampling,0.144,1.0,0.9999997587713211
BerkeleyDBC,SRSSampling,0.145,1.0,0.9999997848807657
BerkeleyDBC,SRSSampling,0.146,1.0,0.9999998081899637
BerkeleyDBC,SRSSampling,0.147,1.0,0.9999998289964783
BerkeleyDBC,SRSSampling,0.148,1.0,0.9999998475665471
BerkeleyDBC,SRSSampling,0.149,1.0,0.9999998641383488
Dune,RandomSampling,0.0,0.0,0.0
Dune,RandomSampling,0.001,1.0,0.2063522667356945
Dune,RandomSampling,0.002,1.0,0.37026905164943824
Dune,RandomSampling,0.003,1.0,0.500447001634901
Dune,RandomSampling,0.004,1.0,0.6038066553567814
Dune,RandomSampling,0.005,1.0,0.6858539146319179
Dune,RandomSampling,0.006,1.0,0.7509682068176604
Dune,RandomSampling,0.007,1.0,0.8026321535362697
Dune,RandomSampling,0.008,1.0,0.8436145775518233
Dune,RandomSampling,0.009,1.0,0.8761162947890911
Dune,RandomSampling,0.01,1.0,0.9018862326363141
Dune,RandomSampling,0.011,1.0,0.9223138929489327
Dune,RandomSampling,0.012,1.0,0.938502961826889
Dune,RandomSampling,0.013,1.0,0.9513298968488213
Dune,RandomSampling,0.014,1.0,0.9614905468577404
Dune,RandomSampling,0.015,1.0,0.9695372402783692
Dune,RandomSampling,0.016,1.0,0.9759082838503311
Dune,RandomSampling,0.017,1.0,0.980951419428696
Dune,RandomSampling,0.018,1.0,0.9849424720223205
Dune,RandomSampling,0.019,1.0,0.9881001714350458
Dune,RandomSampling,0.02,1.0,0.9905979298981145
Dune,RandomSampling,0.021,1.0,0.9925731986698214
Dune,RandomSampling,0.022,1.0,0.9941348995314206
Dune,RandomSampling,0.023,1.0,0.995369325878984
Dune,RandomSampling,0.024,1.0,0.996344827471408
Dune,RandomSampling,0.025,1.0,0.9971155286720864
Dune,RandomSampling,0.026,1.0,0.9977242788856138
Dune,RandomSampling,0.027,1.0,0.998204993184129
Dune,RandomSampling,0.028,1.0,0.9985845087210101
Dune,RandomSampling,0.029,1.0,0.9988840567522399
Dune,RandomSampling,0.03,1.0,0.9991204295801727
Dune,RandomSampling,0.031,1.0,0.9993069054263046
Dune,RandomSampling,0.032,1.0,0.9994539812728426
Dune,RandomSampling,0.033,1.0,0.9995699534052067
Dune,RandomSampling,0.034,1.0,0.9996613771957129
Dune,RandomSampling,0.035,1.0,0.9997334311598127
Dune,RandomSampling,0.036,1.0,0.9997902051458768
Dune,RandomSampling,0.037,1.0,0.9998349284133233
Dune,RandomSampling,0.038,1.0,0.999870150093653
Dune,RandomSampling,0.039,1.0,0.9998978819409912
Dune,RandomSampling,0.04,1.0,0.999919711224928
Dune,RandomSampling,0.041,1.0,0.9999368899889198
Dune,RandomSampling,0.042,1.0,0.9999504056049481
Dune,RandomSampling,0.043,1.0,0.9999610365300698
Dune,RandomSampling,0.044,1.0,0.9999693963578017
Dune,RandomSampling,0.045,1.0,0.9999759686130831
Dune,RandomSampling,0.046,1.0,0.9999811342290805
Dune,RandomSampling,0.047,1.0,0.9999851932396452
Dune,RandomSampling,0.048,1.0,0.9999883819008942
Dune,RandomSampling,0.049,1.0,0.9999908862017067
Dune,RandomSampling,0.05,1.0,0.9999928525220912
Dune,RandomSampling,0.051,1.0,0.9999943960394324
Dune,RandomSampling,0.052,1.0,0.9999956073568332
Dune,RandomSampling,0.053,1.0,0.9999965577282733
Dune,RandomSampling,0.054,1.0,0.999997303176594
Dune,RandomSampling,0.055,1.0,0.9999978877380994
Dune,RandomSampling,0.056,1.0,0.9999983460183658
Dune,RandomSampling,0.057,1.0,0.9999987052049741
Dune,RandomSampling,0.058,1.0,0.9999989866521622
Dune,RandomSampling,0.059,1.0,0.9999992071281268
Dune,RandomSampling,0.06,1.0,0.9999993797965446
Dune,RandomSampling,0.061,1.0,0.9999995149887487
Dune,RandomSampling,0.062,1.0,0.9999996208110565
Dune,RandomSampling,0.063,1.0,0.9999997036223194
Dune,RandomSampling,0.064,1.0,0.9999997684093304
Dune,RandomSampling,0.065,1.0,0.9999998190818611
Dune,RandomSampling,0.066,1.0,0.9999998587044744
Dune,RandomSampling,0.067,1.0,0.999999889678615
Dune,RandomSampling,0.068,1.0,0.9999999138856052
Dune,RandomSampling,0.069,1.0,0.9999999327989116
Dune,RandomSampling,0.07,1.0,0.9999999475722625
Dune,RandomSampling,0.071,1.0,0.9999999591087928
Dune,RandomSampling,0.072,1.0,0.9999999681152875
Dune,RandomSampling,0.073,1.0,0.9999999751447242
Dune,RandomSampling,0.074,1.0,0.9999999806296297
Dune,RandomSampling,0.075,1.0,0.9999999849082271
Dune,RandomSampling,0.076,1.0,0.9999999882449264
Dune,RandomSampling,0.077,1.0,0.9999999908463788
Dune,RandomSampling,0.078,1.0,0.9999999928740502
Dune,RandomSampling,0.079,1.0,0.9999999944540675
Dune,RandomSampling,0.08,1.0,0.9999999956849273
Dune,RandomSampling,0.081,1.0,0.9999999966435272
Dune,RandomSampling,0.082,1.0,0.9999999973898868
Dune,RandomSampling,0.083,1.0,0.9999999979708388
Dune,RandomSampling,0.084,1.0,0.9999999984229175
Dune,RandomSampling,0.085,1.0,0.9999999987746145
Dune,RandomSampling,0.086,1.0,0.9999999990481441
Dune,RandomSampling,0.087,1.0,0.9999999992608211
Dune,RandomSampling,0.088,1.0,0.9999999994261377
Dune,RandomSampling,0.089,1.0,0.9999999995546053
Dune,RandomSampling,0.09,1.0,0.9999999996544097
Dune,RandomSampling,0.091,1.0,0.9999999997319245
Dune,RandomSampling,0.092,1.0,0.9999999997921113
Dune,RandomSampling,0.093,1.0,0.9999999998388304
Dune,RandomSampling,0.094,1.0,0.9999999998750853
Dune,RandomSampling,0.095,1.0,0.999999999903212
Dune,RandomSampling,0.096,1.0,0.9999999999250265
Dune,RandomSampling,0.097,1.0,0.9999999999419409
Dune,RandomSampling,0.098,1.0,0.9999999999550521
Dune,RandomSampling,0.099,1.0,0.9999999999652123
Dune,RandomSampling,0.1,1.0,0.9999999999730834
Dune,RandomSampling,0.101,1.0,0.9999999999791797
Dune,RandomSampling,0.102,1.0,0.9999999999838997
Dune,RandomSampling,0.103,1.0,0.9999999999875533
Dune,RandomSampling,0.104,1.0,0.9999999999903806
Dune,RandomSampling,0.105,1.0,0.9999999999925677
Dune,RandomSampling,0.106,1.0,0.9999999999942593
Dune,RandomSampling,0.107,1.0,0.9999999999955671
Dune,RandomSampling,0.108,1.0,0.999999999996578
Dune,RandomSampling,0.109,1.0,0.9999999999973591
Dune,RandomSampling,0.11,1.0,0.9999999999979625
Dune,RandomSampling,0.111,1.0,0.9999999999984285
Dune,RandomSampling,0.112,1.0,0.9999999999987883
Dune,RandomSampling,0.113,1.0,0.999999999999066
Dune,RandomSampling,0.114,1.0,0.9999999999992802
Dune,RandomSampling,0.115,1.0,0.9999999999994456
Dune,RandomSampling,0.116,1.0,0.999999999999573
Dune,RandomSampling,0.117,1.0,0.9999999999996712
Dune,RandomSampling,0.118,1.0,0.999999999999747
Dune,RandomSampling,0.119,1.0,0.9999999999998053
Dune,RandomSampling,0.12,1.0,0.9999999999998502
Dune,RandomSampling,0.121,1.0,0.9999999999998848
Dune,RandomSampling,0.122,1.0,0.9999999999999114
Dune,RandomSampling,0.123,1.0,0.9999999999999319
Dune,RandomSampling,0.124,1.0,0.9999999999999477
Dune,RandomSampling,0.125,1.0,0.9999999999999598
Dune,RandomSampling,0.126,1.0,0.9999999999999691
Dune,RandomSampling,0.127,1.0,0.9999999999999764
Dune,RandomSampling,0.128,1.0,0.9999999999999818
Dune,RandomSampling,0.129,1.0,0.999999999999986
Dune,RandomSampling,0.13,1.0,0.9999999999999893
Dune,RandomSampling,0.131,1.0,0.9999999999999918
Dune,RandomSampling,0.132,1.0,0.9999999999999937
Dune,RandomSampling,0.133,1.0,0.9999999999999952
Dune,RandomSampling,0.134,1.0,0.9999999999999963
Dune,RandomSampling,0.135,1.0,0.9999999999999972
Dune,RandomSampling,0.136,1.0,0.9999999999999979
Dune,RandomSampling,0.137,1.0,0.9999999999999983
Dune,RandomSampling,0.138,1.0,0.9999999999999988
Dune,RandomSampling,0.139,1.0,0.999999999999999
Dune,RandomSampling,0.14,1.0,0.9999999999999992
Dune,RandomSampling,0.141,1.0,0.9999999999999994
Dune,RandomSampling,0.142,1.0,0.9999999999999996
Dune,RandomSampling,0.143,1.0,0.9999999999999997
Dune,RandomSampling,0.144,1.0,0.9999999999999998
Dune,RandomSampling,0.145,1.0,0.9999999999999998
Dune,RandomSampling,0.146,1.0,0.9999999999999999
Dune,RandomSampling,0.147,1.0,0.9999999999999999
Dune,RandomSampling,0.148,1.0,0.9999999999999999
Dune,RandomSampling,0.149,1.0,0.9999999999999999
Dune,DiversifiedDistanceBased,0.0,0.0,0.0
Dune,DiversifiedDistanceBased,0.001,1.0,0.2063522667356945
Dune,DiversifiedDistanceBased,0.002,1.0,0.37026905164943824
Dune,DiversifiedDistanceBased,0.003,1.0,0.500447001634901
Dune,DiversifiedDistanceBased,0.004,1.0,0.6038066553567814
Dune,DiversifiedDistanceBased,0.005,1.0,0.6858539146319179
Dune,DiversifiedDistanceBased,0.006,1.0,0.7509682068176604
Dune,DiversifiedDistanceBased,0.007,1.0,0.8026321535362697
Dune,DiversifiedDistanceBased,0.008,1.0,0.8436145775518233
Dune,DiversifiedDistanceBased,0.009,1.0,0.8761162947890911
Dune,DiversifiedDistanceBased,0.01,1.0,0.9018862326363141
Dune,DiversifiedDistanceBased,0.011,1.0,0.9223138929489327
Dune,DiversifiedDistanceBased,0.012,1.0,0.938502961826889
Dune,DiversifiedDistanceBased,0.013,1.0,0.9513298968488213
Dune,DiversifiedDistanceBased,0.014,1.0,0.9614905468577404
Dune,DiversifiedDistanceBased,0.015,1.0,0.9695372402783692
Dune,DiversifiedDistanceBased,0.016,1.0,0.9759082838503311
Dune,DiversifiedDistanceBased,0.017,1.0,0.980951419428696
Dune,DiversifiedDistanceBased,0.018,1.0,0.9849424720223205
Dune,DiversifiedDistanceBased,0.019,1.0,0.9881001714350458
Dune,DiversifiedDistanceBased,0.02,1.0,0.9905979298981145
Dune,DiversifiedDistanceBased,0.021,1.0,0.9925731986698214
Dune,DiversifiedDistanceBased,0.022,1.0,0.9941348995314206
Dune,DiversifiedDistanceBased,0.023,1.0,0.995369325878984
Dune,DiversifiedDistanceBased,0.024,1.0,0.996344827471408
Dune,DiversifiedDistanceBased,0.025,1.0,0.9971155286720864
Dune,DiversifiedDistanceBased,0.026,1.0,0.9977242788856138
Dune,DiversifiedDistanceBased,0.027,1.0,0.998204993184129
Dune,DiversifiedDistanceBased,0.028,1.0,0.9985845087210101
Dune,DiversifiedDistanceBased,0.029,1.0,0.9988840567522399
Dune,DiversifiedDistanceBased,0.03,1.0,0.9991204295801727
Dune,DiversifiedDistanceBased,0.031,1.0,0.9993069054263046
Dune,DiversifiedDistanceBased,0.032,1.0,0.9994539812728426
Dune,DiversifiedDistanceBased,0.033,1.0,0.9995699534052067
Dune,DiversifiedDistanceBased,0.034,1.0,0.9996613771957129
Dune,DiversifiedDistanceBased,0.035,1.0,0.9997334311598127
Dune,DiversifiedDistanceBased,0.036,1.0,0.9997902051458768
Dune,DiversifiedDistanceBased,0.037,1.0,0.9998349284133233
Dune,DiversifiedDistanceBased,0.038,1.0,0.999870150093653
Dune,DiversifiedDistanceBased,0.039,1.0,0.9998978819409912
Dune,DiversifiedDistanceBased,0.04,1.0,0.999919711224928
Dune,DiversifiedDistanceBased,0.041,1.0,0.9999368899889198
Dune,DiversifiedDistanceBased,0.042,1.0,0.9999504056049481
Dune,DiversifiedDistanceBased,0.043,1.0,0.9999610365300698
Dune,DiversifiedDistanceBased,0.044,1.0,0.9999693963578017
Dune,DiversifiedDistanceBased,0.045,1.0,0.9999759686130831
Dune,DiversifiedDistanceBased,0.046,1.0,0.9999811342290805
Dune,DiversifiedDistanceBased,0.047,1.0,0.9999851932396452
Dune,DiversifiedDistanceBased,0.048,1.0,0.9999883819008942
Dune,DiversifiedDistanceBased,0.049,1.0,0.9999908862017067
Dune,DiversifiedDistanceBased,0.05,1.0,0.9999928525220912
Dune,DiversifiedDistanceBased,0.051,1.0,0.9999943960394324
Dune,DiversifiedDistanceBased,0.052,1.0,0.9999956073568332
Dune,DiversifiedDistanceBased,0.053,1.0,0.9999965577282733
Dune,DiversifiedDistanceBased,0.054,1.0,0.999997303176594
Dune,DiversifiedDistanceBased,0.055,1.0,0.9999978877380994
Dune,DiversifiedDistanceBased,0.056,1.0,0.9999983460183658
Dune,DiversifiedDistanceBased,0.057,1.0,0.9999987052049741
Dune,DiversifiedDistanceBased,0.058,1.0,0.9999989866521622
Dune,DiversifiedDistanceBased,0.059,1.0,0.9999992071281268
Dune,DiversifiedDistanceBased,0.06,1.0,0.9999993797965446
Dune,DiversifiedDistanceBased,0.061,1.0,0.9999995149887487
Dune,DiversifiedDistanceBased,0.062,1.0,0.9999996208110565
Dune,DiversifiedDistanceBased,0.063,1.0,0.9999997036223194
Dune,DiversifiedDistanceBased,0.064,1.0,0.9999997684093304
Dune,DiversifiedDistanceBased,0.065,1.0,0.9999998190818611
Dune,DiversifiedDistanceBased,0.066,1.0,0.9999998587044744
Dune,DiversifiedDistanceBased,0.067,1.0,0.999999889678615
Dune,DiversifiedDistanceBased,0.068,1.0,0.9999999138856052
Dune,DiversifiedDistanceBased,0.069,1.0,0.9999999327989116
Dune,DiversifiedDistanceBased,0.07,1.0,0.9999999475722625
Dune,DiversifiedDistanceBased,0.071,1.0,0.9999999591087928
Dune,DiversifiedDistanceBased,0.072,1.0,0.9999999681152875
Dune,DiversifiedDistanceBased,0.073,1.0,0.9999999751447242
Dune,DiversifiedDistanceBased,0.074,1.0,0.9999999806296297
Dune,DiversifiedDistanceBased,0.075,1.0,0.9999999849082271
Dune,DiversifiedDistanceBased,0.076,1.0,0.9999999882449264
Dune,DiversifiedDistanceBased,0.077,1.0,0.9999999908463788
Dune,DiversifiedDistanceBased,0.078,1.0,0.9999999928740502
Dune,DiversifiedDistanceBased,0.079,1.0,0.9999999944540675
Dune,DiversifiedDistanceBased,0.08,1.0,0.9999999956849273
Dune,DiversifiedDistanceBased,0.081,1.0,0.9999999966435272
Dune,DiversifiedDistanceBased,0.082,1.0,0.9999999973898868
Dune,DiversifiedDistanceBased,0.083,1.0,0.9999999979708388
Dune,DiversifiedDistanceBased,0.084,1.0,0.9999999984229175
Dune,DiversifiedDistanceBased,0.085,1.0,0.9999999987746145
Dune,DiversifiedDistanceBased,0.086,1.0,0.9999999990481441
Dune,DiversifiedDistanceBased,0.087,1.0,0.9999999992608211
Dune,DiversifiedDistanceBased,0.088,1.0,0.9999999994261377
Dune,DiversifiedDistanceBased,0.089,1.0,0.9999999995546053
Dune,DiversifiedDistanceBased,0.09,1.0,0.9999999996544097
Dune,DiversifiedDistanceBased,0.091,1.0,0.9999999997319245
Dune,DiversifiedDistanceBased,0.092,1.0,0.9999999997921113
Dune,DiversifiedDistanceBased,0.093,1.0,0.9999999998388304
Dune,DiversifiedDistanceBased,0.094,1.0,0.9999999998750853
Dune,DiversifiedDistanceBased,0.095,1.0,0.999999999903212
Dune,DiversifiedDistanceBased,0.096,1.0,0.9999999999250265
Dune,DiversifiedDistanceBased,0.097,1.0,0.9999999999419409
Dune,DiversifiedDistanceBased,0.098,1.0,0.9999999999550521
Dune,DiversifiedDistanceBased,0.099,1.0,0.9999999999652123
Dune,DiversifiedDistanceBased,0.1,1.0,0.9999999999730834
Dune,DiversifiedDistanceBased,0.101,1.0,0.9999999999791797
Dune,DiversifiedDistanceBased,0.102,1.0,0.9999999999838997
Dune,DiversifiedDistanceBased,0.103,1.0,0.9999999999875533
Dune,DiversifiedDistanceBased,0.104,1.0,0.9999999999903806
Dune,DiversifiedDistanceBased,0.105,1.0,0.9999999999925677
Dune,DiversifiedDistanceBased,0.106,1.0,0.9999999999942593
Dune,DiversifiedDistanceBased,0.107,1.0,0.9999999999955671
Dune,DiversifiedDistanceBased,0.108,1.0,0.999999999996578
Dune,DiversifiedDistanceBased,0.109,1.0,0.9999999999973591
Dune,DiversifiedDistanceBased,0.11,1.0,0.9999999999979625
Dune,DiversifiedDistanceBased,0.111,1.0,0.9999999999984285
Dune,DiversifiedDistanceBased,0.112,1.0,0.9999999999987883
Dune,DiversifiedDistanceBased,0.113,1.0,0.999999999999066
Dune,DiversifiedDistanceBased,0.114,1.0,0.9999999999992802
Dune,DiversifiedDistanceBased,0.115,1.0,0.9999999999994456
Dune,DiversifiedDistanceBased,0.116,1.0,0.999999999999573
Dune,DiversifiedDistanceBased,0.117,1.0,0.9999999999996712
Dune,DiversifiedDistanceBased,0.118,1.0,0.999999999999747
Dune,DiversifiedDistanceBased,0.119,1.0,0.9999999999998053
Dune,DiversifiedDistanceBased,0.12,1.0,0.9999999999998502
Dune,DiversifiedDistanceBased,0.121,1.0,0.9999999999998848
Dune,DiversifiedDistanceBased,0.122,1.0,0.9999999999999114
Dune,DiversifiedDistanceBased,0.123,1.0,0.9999999999999319
Dune,DiversifiedDistanceBased,0.124,1.0,0.9999999999999477
Dune,DiversifiedDistanceBased,0.125,1.0,0.9999999999999598
Dune,DiversifiedDistanceBased,0.126,1.0,0.9999999999999691
Dune,DiversifiedDistanceBased,0.127,1.0,0.9999999999999764
Dune,DiversifiedDistanceBased,0.128,1.0,0.9999999999999818
Dune,DiversifiedDistanceBased,0.129,1.0,0.999999999999986
Dune,DiversifiedDistanceBased,0.13,1.0,0.9999999999999893
Dune,DiversifiedDistanceBased,0.131,1.0,0.9999999999999918
