root,time_passes,gvn,instcombine,inline,jump_threading,simplifycfg,sccp,print_used_types,ipsccp,iv_users,licm,MainMemory,Performance
1,1,0,1,1,1,1,0,0,0,0,0,0,229.09110339761
1,1,0,1,1,1,1,0,0,0,1,0,0,232.38037122907656
1,1,0,1,1,1,1,0,1,0,0,0,0,234.3185039217076
1,1,0,1,1,1,1,0,1,0,1,0,0,231.40408900289833
1,1,0,1,1,1,1,0,0,1,0,0,0,234.3764867102565
1,1,0,1,1,1,1,0,0,1,1,0,0,236.19653408501335
1,1,0,0,0,0,1,1,0,1,1,0,0,208.9085829532599
1,1,0,1,1,1,1,0,1,1,1,0,0,235.75941818550578
1,1,0,1,0,1,1,1,0,1,0,0,0,227.91470463456693
1,1,0,1,0,1,1,1,0,1,1,0,0,228.1231846378178
1,1,0,1,1,1,1,1,0,1,0,0,0,236.07034349769776
1,1,0,1,1,1,1,1,0,1,1,0,0,235.85995569194142
1,1,0,1,0,1,1,1,1,0,0,0,0,239.6759207484161
1,1,0,1,0,1,1,1,1,0,1,0,0,226.80092217783675
1,1,0,1,1,1,1,1,1,0,0,0,0,227.85316024327494
1,1,0,1,1,1,1,1,1,0,1,0,0,235.58883726759217
1,1,0,1,0,1,1,1,1,1,0,0,0,236.77446079760324
1,1,0,1,1,1,1,1,1,1,0,0,0,230.45627549237025
1,1,0,1,0,1,1,1,1,1,1,0,0,239.9526872585963
1,1,0,1,1,1,1,1,1,1,1,0,0,230.73823185826703
1,1,0,0,0,0,1,0,1,0,1,0,0,207.36777011924016
1,1,1,0,0,0,0,0,1,0,1,0,0,229.4031383758996
1,1,1,0,0,0,0,0,1,1,1,0,0,232.05459639265968
1,1,1,0,0,0,0,1,1,0,0,0,0,232.389123762622
1,1,1,0,0,0,0,1,1,0,1,0,0,227.79553313470038
1,1,1,0,0,0,0,1,0,1,0,0,0,235.28741117882296
1,1,1,0,0,0,0,1,1,1,0,0,0,231.61558414493936
1,1,1,0,0,0,0,1,0,1,1,0,0,232.5757637159288
1,1,1,0,0,0,0,1,1,1,1,0,0,235.25975142219352
1,1,1,0,0,0,1,0,0,1,0,0,0,232.09377695340885
1,1,1,0,0,0,1,0,0,1,1,0,0,231.2102794299765
1,1,1,0,0,0,1,1,0,1,0,0,0,229.12085945882546
1,1,0,0,0,0,1,1,1,0,1,0,0,208.82978727155063
1,1,1,0,0,0,1,1,0,1,1,0,0,235.61635811502674
1,1,1,0,0,0,1,0,1,0,0,0,0,237.86899015884134
1,1,1,0,0,0,1,0,1,0,1,0,0,228.10976059494075
1,1,1,0,0,0,1,1,1,0,0,0,0,231.65556227013016
1,1,1,0,0,0,1,1,1,0,1,0,0,232.04001558223186
1,1,1,0,0,0,1,0,1,1,0,0,0,233.25630998102898
1,1,1,0,0,0,1,1,1,1,0,0,0,232.28973341449017
1,1,1,0,0,0,1,0,1,1,1,0,0,232.53158304144506
1,1,1,0,0,0,1,1,1,1,1,0,0,236.17131456688023
1,1,0,0,0,0,1,0,1,1,0,0,0,209.38825882006054
1,1,1,0,0,1,0,0,0,1,0,0,0,234.7173172615979
1,1,1,0,0,1,0,0,0,1,1,0,0,230.17660149766178
1,1,1,0,0,1,0,0,1,0,0,0,0,234.0772610685221
1,1,1,0,0,1,0,0,1,1,0,0,0,228.34966990539436
1,1,1,0,0,1,0,0,1,0,1,0,0,230.73591921857948
1,1,1,0,0,1,0,0,1,1,1,0,0,231.61492720930661
1,1,1,0,0,1,1,0,1,0,0,0,0,234.08919580351616
1,1,0,0,0,0,1,1,1,1,0,0,0,208.6214708659884
1,1,1,0,0,1,1,0,1,0,1,0,0,229.82233485426636
1,1,1,0,0,1,1,0,0,1,0,0,0,233.9347707927928
1,1,1,0,0,1,1,0,1,1,0,0,0,230.7789548331829
1,1,1,0,0,1,1,0,0,1,1,0,0,234.27564467317148
1,1,1,0,0,1,1,0,1,1,1,0,0,235.73519337531604
1,1,1,0,0,1,0,1,0,1,0,0,0,235.4341596692443
1,1,0,0,0,0,1,0,1,1,1,0,0,210.6002278594004
1,1,1,0,0,1,1,1,0,1,0,0,0,230.91248641327186
1,1,1,0,0,1,1,1,0,1,1,0,0,236.05795631232593
1,1,1,0,0,1,0,1,1,0,0,0,0,238.59619702483045
1,1,1,0,0,1,1,1,1,0,0,0,0,232.93343738349841
1,1,1,0,0,1,1,1,1,0,1,0,0,233.04984630888072
1,1,1,0,0,1,0,1,1,1,0,0,0,235.6597886322706
1,1,1,0,0,1,1,1,1,1,0,0,0,232.71571685400374
1,1,0,0,0,0,1,1,1,1,1,0,0,210.64601729971687
1,1,1,0,0,1,1,1,1,1,1,0,0,235.68147604102612
1,1,1,1,0,0,0,0,0,1,0,0,0,246.26117719703262
1,1,1,1,0,0,0,0,0,1,1,0,0,243.43245800098754
1,1,1,1,0,0,0,0,1,1,0,0,0,241.18474289435625
1,1,1,1,0,0,0,0,1,0,1,0,0,245.89663613878952
1,1,1,1,0,0,0,0,1,1,1,0,0,249.87094522005216
1,1,1,1,0,0,0,1,1,0,0,0,0,247.82809648159952
1,1,1,1,0,0,0,1,1,0,1,0,0,244.1603975462697
1,1,1,1,0,0,0,1,0,1,0,0,0,248.04154913176484
1,1,1,1,0,0,0,1,0,1,1,0,0,247.39959325451562
1,1,1,1,0,0,0,1,1,1,1,0,0,251.1900942738279
1,1,1,1,0,1,0,0,0,1,0,0,0,249.9723687529164
1,1,1,1,0,1,0,0,0,1,1,0,0,246.66853001691126
1,1,1,1,0,1,0,1,0,1,0,0,0,244.31425437935508
1,1,1,1,0,1,0,1,0,1,1,0,0,250.92733616689517
1,1,1,1,0,1,0,0,1,0,0,0,0,251.37590707366795
1,1,1,1,0,1,0,0,1,0,1,0,0,243.68361332544472
1,1,1,1,0,1,0,1,1,0,0,0,0,248.38951159387378
1,1,1,1,0,1,0,1,1,0,1,0,0,246.15276137753636
1,1,1,1,0,1,0,0,1,1,0,0,0,250.31321382036418
1,1,1,1,0,1,0,1,1,1,0,0,0,247.26144735984516
1,1,1,1,0,1,0,0,1,1,1,0,0,247.9500507240004
1,1,1,1,0,1,0,1,1,1,1,0,0,249.50420727741317
1,1,1,1,0,0,1,0,0,1,0,0,0,249.20258409755084
1,1,1,1,0,0,1,0,0,1,1,0,0,247.28569009963078
1,1,1,1,0,0,1,0,1,0,0,0,0,251.49654746224192
1,1,1,1,0,0,1,0,1,1,0,0,0,245.8785514899072
1,1,1,1,0,0,1,0,1,0,1,0,0,247.50610842354808
1,1,0,0,0,1,0,0,0,1,1,0,0,207.96312125642044
1,1,1,1,0,0,1,0,1,1,1,0,0,248.18042086020907
1,1,1,1,0,1,1,0,1,0,0,0,0,252.05993182335948
1,1,1,1,0,1,1,0,1,0,1,0,0,245.96639529783644
1,1,1,1,0,1,1,0,1,1,0,0,0,245.6143228880028
1,1,1,1,0,1,1,0,0,1,1,0,0,249.43876188459288
1,1,1,1,0,1,1,0,1,1,1,0,0,251.22643837116112
1,1,1,1,0,0,1,1,0,1,0,0,0,252.06516651056447
1,1,1,1,0,0,1,1,0,1,1,0,0,247.7721718645099
1,1,1,1,0,1,1,1,0,1,0,0,0,248.36306435034723
1,1,1,1,0,1,1,1,0,1,1,0,0,251.54368482818543
1,1,1,1,0,0,1,1,1,0,0,0,0,252.2062813144372
1,1,1,1,0,0,1,1,1,0,1,0,0,246.0509334637141
1,1,1,1,0,1,1,1,1,0,0,0,0,249.96535243203684
1,1,0,0,0,1,0,0,1,1,0,0,0,205.72698174527355
1,1,1,1,0,1,1,1,1,0,1,0,0,247.8677829571846
1,1,1,1,0,0,1,1,1,1,0,0,0,252.64891447761727
1,1,1,1,0,1,1,1,1,1,0,0,0,250.90615176453593
1,1,1,1,0,1,1,1,1,1,1,0,0,254.32288239523018
1,1,1,0,1,0,0,0,0,0,1,0,0,235.99189625398094
1,1,1,0,1,0,0,0,0,1,0,0,0,242.41752344936197
1,1,1,0,1,0,0,0,0,1,1,0,0,240.14930777651816
1,1,1,0,1,0,0,0,1,0,0,0,0,244.1107263983049
1,1,0,0,0,1,0,0,1,0,1,0,0,209.21375478639138
1,1,1,0,1,0,0,0,1,1,0,0,0,237.69421419004664
1,1,1,0,1,0,0,0,1,0,1,0,0,240.18632192317972
1,1,1,0,1,0,0,0,1,1,1,0,0,241.39586483041558
1,1,1,0,1,0,0,1,0,0,0,0,0,247.13762920946718
1,1,1,0,1,0,0,1,1,0,0,0,0,244.72366474998702
1,1,1,0,1,0,0,1,1,0,1,0,0,238.78953004964552
1,1,1,0,1,0,0,1,0,1,0,0,0,244.56706709945377
1,1,1,0,1,0,0,1,1,1,0,0,0,240.41586196677045
1,1,1,0,1,0,0,1,0,1,1,0,0,244.3669205966001
1,1,0,0,0,1,0,0,1,1,1,0,0,207.79840927763559
1,1,1,0,1,0,1,0,0,0,0,0,0,250.3945351322625
1,1,1,0,1,0,1,0,0,0,1,0,0,238.77160779403928
1,1,1,0,1,0,1,0,0,1,1,0,0,240.76680559545744
1,1,1,0,1,0,1,1,0,0,0,0,0,247.37051000442145
1,1,1,0,1,0,1,1,0,1,0,0,0,239.87617958177802
1,1,1,0,1,0,1,1,0,0,1,0,0,243.5341224040038
1,1,1,0,1,0,1,0,1,0,0,0,0,248.34397080592854
1,1,1,0,1,0,1,0,1,0,1,0,0,237.25761636808937
1,1,1,0,1,0,1,1,1,0,0,0,0,243.89350365407287
1,1,1,0,1,0,1,1,1,0,1,0,0,241.76768699099617
1,1,1,0,1,0,1,0,1,1,0,0,0,245.82687560017726
1,1,1,0,1,0,1,1,1,1,0,0,0,243.34364241424248
1,1,1,0,1,0,1,0,1,1,1,0,0,245.109242389985
1,1,1,0,1,0,1,1,1,1,1,0,0,246.85573812966916
1,1,1,1,1,0,0,0,0,0,0,0,0,250.44036865223754
1,1,1,1,1,0,0,0,0,0,1,0,0,251.30225354376438
1,1,1,1,1,0,0,0,0,1,0,0,0,258.39392737094573
1,1,1,1,1,0,0,0,0,1,1,0,0,252.65763929077724
1,1,1,1,1,0,0,0,1,0,0,0,0,260.50233194351244
1,1,1,1,1,0,0,0,1,1,0,0,0,250.6819361706735
1,1,1,1,1,0,0,0,1,0,1,0,0,255.52259150648274
1,1,1,1,1,0,0,0,1,1,1,0,0,254.89551152263726
1,1,1,1,1,0,1,0,0,0,0,0,0,258.5186461820922
1,1,1,1,1,0,1,0,0,0,1,0,0,254.34669261002293
1,1,1,1,1,0,1,0,1,0,0,0,0,259.54232401512417
1,1,1,1,1,0,1,0,1,0,1,0,0,252.43090497805784
1,1,1,1,1,0,1,0,0,1,0,0,0,258.85926747883855
1,1,0,0,0,1,1,0,1,0,0,0,0,210.5374144259469
1,1,1,1,1,0,1,0,1,1,0,0,0,255.70412773685223
1,1,1,1,1,0,1,0,0,1,1,0,0,256.1768416625825
1,1,1,1,1,0,1,0,1,1,1,0,0,259.8144087549233
1,1,1,1,1,0,0,1,0,0,0,0,0,262.49631502692233
1,1,1,1,1,0,0,1,0,0,1,0,0,252.5239875780864
1,1,1,1,1,0,0,1,0,1,0,0,0,258.7243276632541
1,1,1,1,1,0,0,1,0,1,1,0,0,255.2841179630157
1,1,1,1,1,0,1,1,0,0,0,0,0,261.2440027519331
1,1,1,1,1,0,1,1,0,0,1,0,0,256.9713840191998
1,1,1,1,1,0,0,1,1,0,0,0,0,262.1209975016203
1,1,1,1,1,0,0,1,1,0,1,0,0,253.55781737417655
1,1,1,1,1,0,1,1,1,0,0,0,0,259.77539634427785
1,1,1,1,1,0,1,1,1,0,1,0,0,255.23354058222532
1,1,1,1,1,0,0,1,1,1,0,0,0,262.07508734974886
1,1,1,1,1,0,1,1,1,1,0,0,0,256.17733161342187
1,1,1,1,1,0,0,1,1,1,1,0,0,258.31728152198696
1,1,1,1,1,0,1,1,1,1,1,0,0,262.71493532591757
1,1,1,0,1,1,0,0,0,0,0,0,0,265.04566043380873
1,1,0,0,0,1,1,0,0,1,0,0,0,208.07726856224798
1,1,1,0,1,1,0,0,0,0,1,0,0,238.6590895632286
1,1,1,0,1,1,0,0,0,1,0,0,0,243.67318010819181
1,1,1,0,1,1,0,0,1,0,0,0,0,245.01222956108677
1,1,1,0,1,1,0,0,1,1,0,0,0,236.6474599606427
1,1,1,0,1,1,0,0,1,0,1,0,0,241.3997864820991
1,1,1,0,1,1,0,0,1,1,1,0,0,244.4503972405553
1,1,1,0,1,1,0,1,0,0,0,0,0,247.3252873405837
1,1,1,0,1,1,0,1,0,0,1,0,0,240.84442861524195
1,1,1,0,1,1,0,1,1,0,0,0,0,246.08140183754935
1,1,0,0,0,1,1,0,1,1,0,0,0,209.6003537616495
1,1,1,0,1,1,0,1,1,0,1,0,0,241.26294791217526
1,1,1,0,1,1,0,1,0,1,0,0,0,245.5997578177287
1,1,1,0,1,1,0,1,1,1,0,0,0,245.1978719587773
1,1,1,0,1,1,0,1,1,1,1,0,0,248.03751846883557
1,1,1,1,1,1,0,0,0,0,1,0,0,251.64763599369985
1,1,1,1,1,1,0,0,0,1,0,0,0,259.31257533450207
1,1,1,1,1,1,0,0,0,1,1,0,0,254.69186590264255
1,1,1,1,1,1,0,1,0,0,0,0,0,259.52384074269827
1,1,0,0,0,1,1,0,0,1,1,0,0,210.18594093863948
1,1,1,1,1,1,0,1,0,1,0,0,0,255.83798735574481
1,1,1,1,1,1,0,1,0,0,1,0,0,256.8744188846216
1,1,1,1,1,1,0,0,1,0,0,0,0,262.25878471256954
1,1,1,1,1,1,0,0,1,0,1,0,0,253.51020905435743
1,1,1,1,1,1,0,1,1,0,0,0,0,260.8103876112359
1,1,1,1,1,1,0,1,1,0,1,0,0,255.34594713760396
1,1,1,1,1,1,0,0,1,1,0,0,0,260.2994230929624
1,1,1,1,1,1,0,1,1,1,0,0,0,255.77896403275327
1,1,1,1,1,1,0,0,1,1,1,0,0,257.1009152796725
1,1,0,0,0,1,1,0,1,1,1,0,0,211.8127143205419
1,1,1,1,1,1,0,1,1,1,1,0,0,262.66583829035625
1,1,1,0,1,1,1,0,0,0,0,0,0,263.7363748141739
1,1,1,0,1,1,1,0,0,1,1,0,0,241.6757167059068
1,1,1,0,1,1,1,0,1,1,0,0,0,240.06593963955328
1,1,1,0,1,1,1,0,1,0,1,0,0,243.81145005023194
1,1,1,0,1,1,1,0,1,1,1,0,0,245.3733918134925
1,1,1,1,1,1,1,0,0,0,0,0,0,250.13192497807077
1,1,1,1,1,1,1,0,0,0,1,0,0,254.96035761777688
1,1,1,1,1,1,1,0,1,0,0,0,0,261.2482316138831
1,1,1,1,1,1,1,0,1,0,1,0,0,255.81023060196335
1,1,1,1,1,1,1,0,0,1,0,0,0,259.0348580719538
1,1,1,1,1,1,1,0,1,1,0,0,0,257.78212692979264
1,1,1,1,1,1,1,0,0,1,1,0,0,257.47239720968605
1,1,1,1,1,1,1,0,1,1,1,0,0,262.53149623376663
1,1,1,0,1,1,1,1,0,0,0,0,0,262.6149964928135
1,1,1,0,1,1,1,1,0,0,1,0,0,242.89635392518073
1,1,1,0,1,1,1,1,0,1,0,0,0,247.72251708909855
1,1,1,0,1,1,1,1,0,1,1,0,0,244.41674030758517
1,1,1,1,1,1,1,1,0,0,0,0,0,251.46037144451003
1,1,1,1,1,1,1,1,0,1,0,0,0,256.94870546506047
1,1,1,1,1,1,1,1,0,0,1,0,0,259.0274039448984
1,1,1,1,1,1,1,1,0,1,1,0,0,264.8445544362542
1,1,1,0,1,1,1,1,1,0,0,0,0,264.94136312119247
1,1,1,0,1,1,1,1,1,0,1,0,0,242.08576889039924
1,1,1,1,1,1,1,1,1,0,0,0,0,247.41298166250516
1,1,1,1,1,1,1,1,1,0,1,0,0,258.4292867256556
1,1,1,0,1,1,1,1,1,1,0,0,0,261.5239112111536
1,1,0,0,0,1,0,1,0,1,0,0,0,208.13183141095473
1,1,1,1,1,1,1,1,1,1,0,0,0,246.164353599324
1,1,1,0,1,1,1,1,1,1,1,0,0,261.1532257091147
1,1,1,1,1,1,1,1,1,1,1,0,0,250.82300075543208
1,1,0,0,0,0,0,0,1,1,0,1,0,218.4656223569769
1,1,0,0,0,1,0,1,0,1,1,0,0,212.16596815128506
1,1,0,0,0,0,0,1,1,0,0,1,0,220.8182159224569
1,1,0,0,0,0,0,1,1,0,1,1,0,221.87034916315986
1,1,0,0,0,0,0,1,1,1,0,1,0,223.06500069127856
1,1,0,0,0,0,0,1,0,1,1,1,0,223.0663892720019
1,1,0,0,0,0,0,1,1,1,1,1,0,223.62997321185242
1,1,0,0,0,0,1,0,0,1,0,1,0,220.23636483225178
1,1,0,0,0,0,1,0,0,1,1,1,0,221.47086020462123
1,1,0,0,0,0,1,1,0,1,0,1,0,221.28786305844235
1,1,0,0,0,0,1,1,0,1,1,1,0,222.11256467062032
1,1,0,0,0,0,1,0,1,0,0,1,0,226.85414857498176
1,1,0,0,0,0,1,0,1,0,1,1,0,219.01468972543412
1,1,0,0,0,0,1,1,1,0,0,1,0,221.34089997660786
1,1,0,0,0,1,1,1,0,1,0,0,0,208.19704109462563
1,1,0,0,0,0,1,1,1,0,1,1,0,222.75615067154646
1,1,0,0,0,0,1,0,1,1,0,1,0,221.78764834151056
1,1,0,0,0,0,1,1,1,1,0,1,0,223.57901511127238
1,1,0,0,0,0,1,0,1,1,1,1,0,225.73838512241926
1,1,0,0,0,0,1,1,1,1,1,1,0,224.83760990176
1,1,0,0,0,1,0,0,0,1,0,1,0,219.1782263335648
1,1,0,0,0,1,0,0,0,1,1,1,0,221.6116693241124
1,1,0,0,0,1,0,0,1,0,0,1,0,222.5873783239251
1,1,0,0,0,1,0,0,1,1,0,1,0,220.2976268011382
1,1,0,0,0,1,0,0,1,0,1,1,0,222.08440387497262
1,1,0,0,0,1,0,0,1,1,1,1,0,220.1587742732609
1,1,0,0,0,1,1,0,1,0,0,1,0,219.5102034062319
1,1,0,0,0,1,1,0,1,0,1,1,0,220.11845864632937
1,1,0,0,0,1,1,0,0,1,0,1,0,222.19369421819437
1,1,0,0,0,1,1,0,1,1,0,1,0,225.00182596336217
1,1,0,0,0,1,1,0,0,1,1,1,0,223.00037453957552
1,1,0,0,0,1,1,1,0,1,1,0,0,210.08346069016883
1,1,0,0,0,1,1,0,1,1,1,1,0,222.85851122800528
1,1,0,0,0,1,0,1,0,1,0,1,0,222.40554704445037
1,1,0,0,0,1,0,1,0,1,1,1,0,224.09433691130187
1,1,0,0,0,1,1,1,0,1,0,1,0,221.53535482018063
1,1,0,0,0,1,1,1,0,1,1,1,0,222.78822317760464
1,1,0,0,0,1,0,1,1,0,0,1,0,226.3442005165516
1,1,0,0,0,1,0,1,1,0,0,0,0,212.34370156751908
1,1,0,0,0,1,0,1,1,0,1,1,0,221.4990615477586
1,1,0,0,0,1,1,1,1,0,0,1,0,221.2769691059434
1,1,0,0,0,1,1,1,1,0,1,1,0,221.8764884184212
1,1,0,0,0,1,0,1,1,1,0,1,0,222.92017354362144
1,1,0,0,0,1,1,1,1,1,0,1,0,225.10527934724104
1,1,0,0,0,1,0,1,1,1,1,1,0,225.14058342160507
1,1,0,0,0,1,1,1,1,1,1,1,0,224.5275236217887
1,1,0,0,1,0,0,0,0,1,0,1,0,249.0244896179536
1,1,0,0,0,1,0,1,1,0,1,0,0,208.0587420313219
1,1,0,0,1,0,0,0,0,1,1,1,0,253.06944554590632
1,1,0,0,1,0,0,0,1,1,0,1,0,248.11272960728044
1,1,0,0,1,0,0,0,1,0,1,1,0,253.20399305948646
1,1,0,0,1,0,0,0,1,1,1,1,0,250.2418922077528
1,1,0,0,1,0,0,1,0,0,0,1,0,253.90317958381516
1,1,0,0,1,0,0,1,0,0,1,1,0,264.3598427729883
1,1,0,0,1,0,0,1,1,0,0,1,0,266.3225783603826
1,1,0,0,1,0,0,1,1,0,1,1,0,267.0863081051258
1,1,0,0,1,0,0,1,0,1,0,1,0,265.9129175284546
1,1,0,0,0,1,1,1,1,0,0,0,0,208.44677790100897
1,1,0,0,1,0,0,1,1,1,0,1,0,272.54457370386007
1,1,0,0,1,0,0,1,0,1,1,1,0,271.7828299439222
1,1,0,0,1,0,0,1,1,1,1,1,0,273.7600572600478
1,1,0,0,1,1,0,0,0,0,0,1,0,271.51728697047724
1,1,0,0,1,1,0,0,0,0,1,1,0,261.5463938781941
1,1,0,0,1,1,0,0,0,1,0,1,0,263.6501809713004
1,1,0,0,1,1,0,0,0,1,1,1,0,270.1294963525858
1,1,0,0,1,1,0,1,0,1,0,1,0,262.4778000772709
1,1,0,0,1,1,0,1,0,0,1,1,0,270.9905096874806
1,1,0,0,0,1,1,1,1,0,1,0,0,207.60507869440164
1,1,0,0,1,1,0,1,0,1,1,1,0,266.4296904999173
1,1,0,0,1,1,0,0,1,0,1,1,0,264.6594703943607
1,1,0,0,1,1,0,1,1,0,0,1,0,263.8668262082457
1,1,0,0,1,1,0,1,1,0,1,1,0,266.17496649459963
1,1,0,0,1,1,0,0,1,1,0,1,0,267.9531229971634
1,1,0,0,1,1,0,1,1,1,0,1,0,267.9500888942308
1,1,0,0,1,1,0,0,1,1,1,1,0,271.4551874788529
1,1,0,0,1,1,0,1,1,1,1,1,0,272.07547007715317
1,1,0,0,1,0,1,0,0,0,0,1,0,274.04769935359656
1,1,0,0,0,1,0,1,1,1,0,0,0,210.59397845824319
1,1,0,0,1,0,1,0,0,1,0,1,0,264.1526302160522
1,1,0,0,1,0,1,0,0,1,1,1,0,269.33088582933505
1,1,0,0,1,0,1,0,1,0,0,1,0,270.0685396604572
1,1,0,0,1,0,1,0,1,1,0,1,0,265.6833034801968
1,1,0,0,1,0,1,0,1,0,1,1,0,270.7816210505112
1,1,0,0,1,0,1,0,1,1,1,1,0,266.20317428696336
1,1,0,0,1,1,1,0,0,0,0,1,0,272.4604945811745
1,1,0,0,1,1,1,0,1,0,0,1,0,265.35298755425026
1,1,0,0,0,1,1,1,1,1,0,0,0,210.10274335660745
1,1,0,0,1,1,1,0,1,0,1,1,0,267.56215860024207
1,1,0,0,1,1,1,0,0,1,0,1,0,270.67429048114855
1,1,0,0,1,1,1,0,1,1,0,1,0,271.8871348444978
1,1,0,0,1,1,1,0,0,1,1,1,0,270.049683256754
1,1,0,0,1,1,1,0,1,1,1,1,0,270.635847552002
1,1,0,0,1,0,1,1,0,0,0,1,0,273.03344279538567
1,1,0,0,1,0,1,1,0,0,1,1,0,264.47619489470236
1,1,0,0,1,0,1,1,0,1,0,1,0,268.93614351204195
1,1,0,0,1,0,1,1,0,1,1,1,0,274.07988671660166
1,1,0,0,1,1,1,1,0,0,0,1,0,270.886018734378
1,1,0,0,0,1,0,1,1,1,1,0,0,213.12478677153382
1,1,0,0,1,1,1,1,0,0,1,1,0,274.8108359631356
1,1,0,0,1,1,1,1,0,1,1,1,0,269.56031220018025
1,1,0,0,1,0,1,1,1,0,0,1,0,274.87985578975287
1,1,0,0,1,0,1,1,1,0,1,1,0,268.2831446716508
1,1,0,0,1,1,1,1,1,0,0,1,0,269.18281366908184
1,1,0,0,1,1,1,1,1,0,1,1,0,268.9158140859153
1,1,0,0,1,0,1,1,1,1,0,1,0,269.5892056554516
1,1,0,0,1,1,1,1,1,1,0,1,0,274.20099191968137
1,1,0,0,1,0,1,1,1,1,1,1,0,273.9801980851438
1,1,0,0,1,1,1,1,1,1,1,1,0,271.85783899156013
1,1,1,0,0,0,0,0,0,1,0,1,0,239.68282201571233
1,1,1,0,0,0,0,0,0,1,1,1,0,238.23130300280485
1,1,1,0,0,0,0,0,1,0,0,1,0,242.67342335082392
1,1,1,0,0,0,0,0,1,1,0,1,0,234.11189615720724
1,1,1,0,0,0,0,0,1,0,1,1,0,239.47387162094182
1,1,1,0,0,0,0,0,1,1,1,1,0,240.99490894295317
1,1,1,0,0,0,0,1,1,0,0,1,0,240.5173030101051
1,1,1,0,0,0,0,1,1,0,1,1,0,238.01847266506377
1,1,1,0,0,0,0,1,0,1,0,1,0,240.83763811418066
1,1,1,0,0,0,0,1,1,1,0,1,0,241.0869327892051
1,1,1,0,0,0,0,1,0,1,1,1,0,243.96087702045023
1,1,1,0,0,0,0,1,1,1,1,1,0,243.77621271978143
1,1,1,0,0,0,1,0,0,1,0,1,0,241.6317479294006
1,1,1,0,0,0,1,0,0,1,1,1,0,240.20778975126868
1,1,1,0,0,0,1,1,0,1,0,1,0,237.70806123623328
1,1,1,0,0,0,1,0,1,0,0,1,0,244.46298143120225
1,1,1,0,0,0,1,1,1,0,0,1,0,242.56675821158845
1,1,1,0,0,0,1,1,1,0,1,1,0,239.5465488350127
1,1,1,0,0,0,1,0,1,1,0,1,0,242.39681835295042
1,1,1,0,0,0,1,1,1,1,0,1,0,241.47471997069795
1,1,1,0,0,0,1,0,1,1,1,1,0,242.3716140494937
1,1,1,0,0,0,1,1,1,1,1,1,0,243.978746458738
1,1,1,0,1,0,0,0,0,0,1,1,0,249.96888909887988
1,1,1,0,1,0,0,0,0,1,0,1,0,255.5685900759504
1,1,1,0,1,0,0,0,0,1,1,1,0,251.44002957910928
1,1,1,0,1,0,0,0,1,0,0,1,0,257.9051603259159
1,1,1,0,1,0,0,0,1,1,0,1,0,249.14625954711698
1,1,1,0,1,0,0,0,1,0,1,1,0,254.38863002364022
1,1,0,0,1,0,0,0,0,1,1,0,0,215.72295981392458
1,1,1,0,1,0,1,0,0,0,0,1,0,257.7487160220989
1,1,1,0,1,0,1,0,0,0,1,1,0,252.5230839123542
1,1,1,0,1,0,1,0,1,0,1,1,0,250.97409712004924
1,1,1,0,1,0,1,0,0,1,0,1,0,256.3111509660644
1,1,1,0,1,0,1,0,1,1,0,1,0,255.82333913757574
1,1,1,0,1,0,1,0,0,1,1,1,0,254.2844297850019
1,1,1,0,1,0,1,0,1,1,1,1,0,258.65303378986897
1,1,1,0,1,0,0,1,0,0,0,1,0,258.96145444834707
1,1,1,0,1,0,0,1,0,0,1,1,0,252.63281406767888
1,1,1,0,1,0,0,1,0,1,0,1,0,257.3651843328494
1,1,1,0,1,0,0,1,0,1,1,1,0,255.10492809958095
1,1,1,0,1,0,1,1,0,0,0,1,0,261.0691993619243
1,1,1,0,1,0,1,1,0,1,0,1,0,255.25683487033237
1,1,1,0,1,0,1,1,0,0,1,1,0,256.6275351811594
1,1,1,0,1,0,1,1,0,1,1,1,0,260.73797134932755
1,1,1,0,1,0,0,1,1,0,0,1,0,263.31145986667997
1,1,1,0,1,0,0,1,1,0,1,1,0,252.38530475512687
1,1,0,0,1,0,0,0,1,1,0,0,0,213.78569394353104
1,1,1,0,1,0,0,1,1,1,0,1,0,259.5816588434763
1,1,1,0,1,0,0,1,1,1,1,1,0,258.21460814841646
1,1,1,0,1,0,1,1,1,1,1,1,0,261.80608450747496
1,1,1,0,0,1,0,0,0,1,0,1,0,239.93093563476972
1,1,1,0,0,1,0,0,0,1,1,1,0,238.8350263133658
1,1,1,0,0,1,0,0,1,0,0,1,0,243.64178717322378
1,1,0,0,1,0,0,0,1,0,1,0,0,218.44964460015015
1,1,1,0,0,1,0,0,1,1,0,1,0,236.7442373857073
1,1,1,0,0,1,0,0,1,0,1,1,0,239.0301987748382
1,1,1,0,0,1,0,0,1,1,1,1,0,240.8301307349341
1,1,1,0,0,1,0,1,1,0,0,1,0,243.56364966528042
1,1,1,0,0,1,0,1,1,0,1,1,0,239.44052937981843
1,1,1,0,0,1,0,1,0,1,0,1,0,241.6603627448097
1,1,1,0,0,1,0,1,1,1,0,1,0,240.87045979778716
1,1,1,0,0,1,0,1,0,1,1,1,0,243.41607814001077
1,1,0,0,1,0,0,0,1,1,1,0,0,214.7320359168776
1,1,1,0,0,1,0,1,1,1,1,1,0,244.9906049951488
1,1,1,0,1,1,0,0,0,0,0,1,0,247.5755625277661
1,1,1,0,1,1,0,0,0,0,1,1,0,250.5723825470556
1,1,1,0,1,1,0,0,0,1,0,1,0,256.85707564028206
